Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
17:50:27,352;382,550699;0,105202;0,126736;0,172925;-0,23856;-2,624575;-0,405198;24,037828
17:50:27,362;384,436622;0,118328;0,130412;0,165575;0,050215;-2,401452;0,041067;23,93281
17:50:27,372;382,079218;0,110452;0,127261;0,172925;-0,23856;-2,650825;-0,378947;24,037828
17:50:27,382;384,908103;0,109927;0,128837;0,16925;0,063341;-2,388327;-0,02456;24,024701
17:50:27,392;383,493661;0,110452;0,123586;0,16925;-0,304191;-2,66395;-0,33957;23,985319
17:50:27,402;382,079218;0,105727;0,122536;0,16925;0,023963;-2,5852;-0,103313;23,985319
17:50:27,412;383,493661;0,105727;0,120436;0,16925;-0,23856;-2,742699;-0,405198;24,07721
17:50:27,422;383,493661;0,107302;0,123586;0,172925;0,023963;-2,375202;-0,037685;24,024701
17:50:27,432;383,493661;0,114128;0,120436;0,165575;-0,251686;-2,61145;-0,365821;24,064083
17:50:27,442;383,965142;0,109927;0,123061;0,168331;-0,002289;-2,467076;-0,037685;23,972192
17:50:27,452;382,079218;0,116753;0,125686;0,167413;-0,23856;-2,677075;-0,405198;24,050956
17:50:27,462;383,493661;0,107302;0,119911;0,170169;0,076467;-2,480201;0,001691;24,050956
17:50:27,472;383,02218;0,117803;0,133037;0,167413;-0,291065;-2,690199;-0,31332;23,998446
17:50:27,482;383,493661;0,107302;0,118336;0,165575;0,076467;-2,532701;-0,037685;24,050956
17:50:27,492;382,079218;0,112028;0,120961;0,172006;-0,291065;-2,690199;-0,378947;23,985319
17:50:27,502;386,794027;0,115703;0,123061;0,168331;0,10272;-2,362077;-0,02456;23,985319
17:50:27,512;381,136257;0,110452;0,119386;0,167413;-0,291065;-2,572075;-0,457699;24,011574
17:50:27,522;380,664776;0,108352;0,119911;0,162819;0,050215;-2,55895;-0,011435;23,985319
17:50:27,532;384,436622;0,106777;0,119911;0,167413;-0,264812;-2,716449;-0,378947;24,037828
17:50:27,542;383,493661;0,108877;0,118861;0,165575;0,023963;-2,296452;0,027942;23,959064
17:50:27,552;382,079218;0,104677;0,118861;0,16925;-0,251686;-2,677075;-0,431448;23,985319
17:50:27,562;385,851065;0,105202;0,131462;0,167413;0,023963;-2,532701;-0,037685;23,959064
17:50:27,572;383,493661;0,111503;0,126736;0,168331;-0,251686;-2,690199;-0,431448;24,037828
17:50:27,582;383,493661;0,113078;0,127261;0,16925;0,050215;-2,427701;-0,011435;23,998446
17:50:27,592;379,721814;0,107827;0,127787;0,171087;-0,251686;-2,650825;-0,378947;23,998446
17:50:27,602;383,965142;0,106252;0,123061;0,171087;0,037089;-2,388327;-0,063936;23,998446
17:50:27,612;381,607737;0,104677;0,119386;0,163738;-0,23856;-2,782074;-0,457699;24,024701
17:50:27,622;383,493661;0,104677;0,119911;0,165575;0,063341;-2,453951;-0,142689;24,064083
17:50:27,632;382,550699;0,109402;0,122011;0,166494;-0,291065;-2,624575;-0,418323;23,998446
17:50:27,642;383,493661;0,112553;0,127787;0,165575;0,076467;-2,519576;-0,050811;24,064083
17:50:27,652;383,02218;0,116228;0,121486;0,172006;-0,264812;-2,768949;-0,444574;23,972192
17:50:27,662;383,965142;0,106252;0,125161;0,163738;0,050215;-2,440826;-0,02456;23,998446
17:50:27,672;382,079218;0,114128;0,127787;0,168331;-0,251686;-2,545825;-0,378947;23,998446
17:50:27,682;384,436622;0,113603;0,125161;0,167413;0,076467;-2,309577;0,014816;23,959064
17:50:27,692;384,436622;0,111503;0,124111;0,167413;-0,291065;-2,900198;-0,405198;23,998446
17:50:27,702;384,436622;0,108352;0,120961;0,170169;0,076467;-2,335827;-0,063936;23,972192
17:50:27,712;382,550699;0,107827;0,123586;0,16925;-0,251686;-2,66395;-0,326445;24,011574
17:50:27,722;385,851065;0,106777;0,120436;0,167413;0,010837;-2,348952;-0,090187;24,024701
17:50:27,732;381,136257;0,103102;0,121486;0,16925;-0,264812;-2,782074;-0,326445;23,985319
17:50:27,742;383,965142;0,117803;0,125686;0,170169;0,023963;-2,375202;0,001691;23,93281
17:50:27,752;383,02218;0,103627;0,119911;0,163738;-0,264812;-2,624575;-0,405198;23,998446
17:50:27,762;386,794027;0,108877;0,122536;0,16925;0,050215;-2,414576;-0,02456;23,985319
17:50:27,772;385,379584;0,112028;0,124636;0,166494;-0,264812;-2,768949;-0,418323;24,050956
17:50:27,782;383,02218;0,117803;0,136187;0,168331;0,089594;-2,309577;0,014816;23,985319
17:50:27,792;382,550699;0,112028;0,120436;0,168331;-0,251686;-2,690199;-0,31332;24,024701
17:50:27,802;380,193295;0,112553;0,122011;0,170169;0,023963;-2,453951;-0,050811;24,011574
17:50:27,812;383,493661;0,108352;0,123586;0,171087;-0,264812;-2,716449;-0,418323;24,024701
17:50:27,822;383,02218;0,113603;0,126736;0,166494;0,076467;-2,493326;-0,037685;24,011574
17:50:27,832;382,550699;0,114128;0,128837;0,170169;-0,291065;-2,5852;-0,300194;23,998446
17:50:27,842;384,908103;0,115178;0,130937;0,171087;0,089594;-2,414576;-0,077062;23,998446
17:50:27,852;383,02218;0,105727;0,116236;0,171087;-0,251686;-2,755824;-0,352696;24,024701
17:50:27,862;383,965142;0,106777;0,119911;0,170169;0,076467;-2,401452;-0,050811;24,024701
17:50:27,872;383,493661;0,109402;0,124636;0,170169;-0,277938;-2,61145;-0,378947;24,050956
17:50:27,882;384,908103;0,107827;0,134087;0,172925;0,089594;-2,401452;-0,011435;24,037828
17:50:27,892;385,379584;0,109927;0,126211;0,172006;-0,251686;-2,703324;-0,365821;23,998446
17:50:27,902;382,550699;0,112028;0,129362;0,172925;0,050215;-2,480201;-0,142689;23,972192
17:50:27,912;383,493661;0,106252;0,119911;0,16925;-0,251686;-2,572075;-0,378947;24,011574
17:50:27,922;387,265507;0,111503;0,130937;0,171087;0,023963;-2,309577;-0,063936;23,985319
17:50:27,932;383,02218;0,110977;0,131462;0,168331;-0,251686;-2,834573;-0,431448;24,07721
17:50:27,942;384,908103;0,112553;0,127261;0,171087;0,063341;-2,257078;-0,02456;24,037828
17:50:27,952;383,965142;0,113603;0,124636;0,16925;-0,251686;-2,650825;-0,392072;24,050956
17:50:27,962;384,436622;0,116228;0,128312;0,165575;0,023963;-2,401452;-0,077062;24,024701
17:50:27,972;383,493661;0,105727;0,120436;0,168331;-0,277938;-2,742699;-0,33957;24,050956
17:50:27,982;385,851065;0,115703;0,120961;0,166494;0,037089;-2,401452;-0,050811;23,959064
17:50:27,992;386,322546;0,115178;0,119911;0,174762;-0,251686;-2,66395;-0,378947;24,024701
17:50:28,002;385,379584;0,107827;0,118861;0,16925;0,037089;-2,270203;-0,02456;23,959064
17:50:28,012;383,493661;0,115703;0,132512;0,168331;-0,264812;-2,887073;-0,405198;24,024701
17:50:28,022;383,493661;0,103627;0,118336;0,167413;0,023963;-2,362077;-0,090187;23,985319
17:50:28,032;383,02218;0,106252;0,120436;0,168331;-0,264812;-2,5852;-0,352696;24,024701
17:50:28,042;383,02218;0,117278;0,122536;0,170169;0,037089;-2,440826;-0,077062;24,011574
17:50:28,052;384,908103;0,106777;0,123586;0,16925;-0,251686;-2,624575;-0,300194;24,024701
17:50:28,062;381,607737;0,114128;0,127787;0,172925;0,050215;-2,335827;-0,011435;23,959064
17:50:28,072;383,02218;0,112553;0,124111;0,167413;-0,23856;-2,768949;-0,392072;23,972192
17:50:28,082;382,079218;0,112028;0,119386;0,167413;-0,002289;-2,375202;-0,037685;23,998446
17:50:28,092;382,550699;0,109927;0,120961;0,171087;-0,212308;-2,729574;-0,392072;24,037828
17:50:28,102;383,965142;0,107302;0,123061;0,166494;0,050215;-2,414576;-0,063936;24,024701
17:50:28,112;383,965142;0,107827;0,122011;0,170169;-0,225434;-2,624575;-0,405198;24,037828
17:50:28,122;383,965142;0,115178;0,127787;0,165575;0,037089;-2,414576;-0,02456;24,011574
17:50:28,132;384,436622;0,112028;0,126736;0,172006;-0,225434;-2,729574;-0,378947;23,985319
17:50:28,142;383,02218;0,107827;0,125161;0,167413;0,076467;-2,375202;-0,02456;23,998446
17:50:28,152;384,908103;0,109402;0,121486;0,170169;-0,251686;-2,768949;-0,405198;23,998446
17:50:28,162;383,493661;0,113603;0,129887;0,171087;0,010837;-2,5852;-0,02456;23,959064
17:50:28,172;382,079218;0,115178;0,136187;0,174762;-0,291065;-2,729574;-0,287069;23,972192
17:50:28,182;384,436622;0,112028;0,127261;0,171087;0,037089;-2,362077;-0,063936;24,024701
17:50:28,192;382,550699;0,108352;0,123061;0,171087;-0,225434;-2,61145;-0,33957;24,07721
17:50:28,202;384,436622;0,112028;0,127787;0,172006;0,010837;-2,335827;-0,077062;23,985319
17:50:28,212;383,493661;0,106777;0,121486;0,16925;-0,23856;-2,729574;-0,405198;24,064083
17:50:28,222;383,493661;0,110977;0,130412;0,165575;0,037089;-2,427701;-0,050811;23,972192
17:50:28,232;382,550699;0,104677;0,118861;0,172006;-0,251686;-2,703324;-0,352696;24,011574
17:50:28,242;383,493661;0,113603;0,124636;0,16925;-0,015416;-2,375202;-0,011435;23,919682
17:50:28,252;381,136257;0,110977;0,120961;0,167413;-0,225434;-2,742699;-0,352696;24,050956
17:50:28,262;383,02218;0,108877;0,119911;0,172006;0,010837;-2,375202;-0,037685;23,998446
17:50:28,272;384,436622;0,109927;0,125161;0,16925;-0,23856;-2,677075;-0,300194;24,024701
17:50:28,282;383,493661;0,110452;0,122536;0,16925;0,063341;-2,453951;-0,02456;24,011574
17:50:28,292;383,02218;0,116228;0,125686;0,167413;-0,225434;-2,782074;-0,378947;23,959064
17:50:28,302;382,550699;0,115178;0,124636;0,165575;-0,002289;-2,388327;-0,077062;23,93281
17:50:28,312;381,607737;0,106252;0,120436;0,170169;-0,212308;-2,795199;-0,33957;23,998446
17:50:28,322;382,550699;0,110452;0,122536;0,167413;-0,015416;-2,375202;-0,077062;23,985319
17:50:28,332;381,136257;0,106252;0,122011;0,16925;-0,23856;-2,598325;-0,273943;24,037828
17:50:28,342;380,664776;0,113078;0,128837;0,168331;0,010837;-2,467076;-0,103313;24,024701
17:50:28,352;386,322546;0,113603;0,124111;0,16925;-0,225434;-2,768949;-0,287069;24,037828
17:50:28,362;383,965142;0,109402;0,120961;0,171087;0,037089;-2,375202;-0,077062;24,011574
17:50:28,372;382,550699;0,115178;0,123061;0,166494;-0,225434;-2,716449;-0,300194;24,07721
17:50:28,382;383,02218;0,109402;0,120961;0,172006;0,037089;-2,480201;-0,221441;24,011574
17:50:28,392;382,079218;0,109927;0,129887;0,16925;-0,199182;-2,755824;-0,352696;24,064083
17:50:28,402;384,908103;0,122528;0,122011;0,16925;-0,028542;-2,322702;-0,077062;23,945937
17:50:28,412;382,079218;0,108877;0,126211;0,168331;-0,225434;-2,545825;-0,352696;24,011574
17:50:28,422;384,436622;0,111503;0,127261;0,166494;-0,028542;-2,467076;-0,116438;23,972192
17:50:28,432;383,02218;0,106777;0,120961;0,168331;-0,264812;-2,795199;-0,33957;24,050956
17:50:28,442;382,079218;0,107827;0,124111;0,167413;0,023963;-2,322702;-0,103313;24,064083
17:50:28,452;383,02218;0,109927;0,120436;0,167413;-0,212308;-2,61145;-0,352696;24,090338
17:50:28,462;384,436622;0,116228;0,130412;0,166494;-0,002289;-2,467076;-0,02456;24,037828
17:50:28,472;383,965142;0,103627;0,121486;0,172925;-0,225434;-2,716449;-0,352696;23,985319
17:50:28,482;383,965142;0,107827;0,124636;0,164656;0,023963;-2,217703;-0,116438;24,024701
17:50:28,492;382,079218;0,109402;0,118861;0,16925;-0,199182;-2,690199;-0,365821;23,998446
17:50:28,502;387,736988;0,108352;0,124636;0,166494;0,023963;-2,414576;-0,116438;24,024701
17:50:28,512;383,02218;0,105202;0,122011;0,168331;-0,186055;-2,66395;-0,31332;24,037828
17:50:28,522;383,493661;0,111503;0,125686;0,171087;-0,028542;-2,348952;-0,142689;24,050956
17:50:28,532;382,550699;0,106252;0,120436;0,166494;-0,212308;-2,755824;-0,260818;24,090338
17:50:28,542;382,550699;0,114653;0,130412;0,166494;0,023963;-2,414576;-0,129563;24,024701
17:50:28,552;383,965142;0,105727;0,120961;0,165575;-0,172929;-2,66395;-0,33957;24,037828
17:50:28,562;383,965142;0,109927;0,120961;0,16925;0,010837;-2,362077;-0,116438;23,998446
17:50:28,572;384,436622;0,110977;0,121486;0,167413;-0,212308;-2,703324;-0,234567;24,064083
17:50:28,582;383,493661;0,111503;0,122536;0,168331;-0,002289;-2,493326;-0,090187;24,011574
17:50:28,592;385,379584;0,105727;0,120436;0,167413;-0,212308;-2,66395;-0,405198;24,024701
17:50:28,602;383,965142;0,109402;0,121486;0,167413;0,023963;-2,414576;-0,050811;23,998446
17:50:28,612;385,379584;0,110977;0,123586;0,168331;-0,225434;-2,873948;-0,300194;23,998446
17:50:28,622;383,965142;0,106777;0,120961;0,170169;-0,015416;-2,322702;-0,090187;23,985319
17:50:28,632;385,379584;0,109927;0,127787;0,168331;-0,23856;-2,66395;-0,31332;24,037828
17:50:28,642;383,965142;0,105727;0,122536;0,170169;0,037089;-2,401452;-0,090187;24,037828
17:50:28,652;381,607737;0,115703;0,123586;0,166494;-0,251686;-2,6377;-0,326445;23,998446
17:50:28,662;384,436622;0,109927;0,123061;0,163738;0,037089;-2,414576;-0,090187;23,972192
17:50:28,672;383,965142;0,108877;0,123586;0,168331;-0,186055;-2,5852;-0,273943;24,064083
17:50:28,682;384,908103;0,115178;0,126211;0,172006;0,023963;-2,388327;-0,142689;23,959064
17:50:28,692;383,493661;0,108877;0,118861;0,167413;-0,23856;-2,703324;-0,31332;23,998446
17:50:28,702;384,908103;0,109927;0,125161;0,170169;0,037089;-2,414576;-0,129563;23,985319
17:50:28,712;387,736988;0,113078;0,123586;0,167413;-0,264812;-2,5852;-0,300194;24,011574
17:50:28,722;385,851065;0,108877;0,118861;0,172925;-0,002289;-2,401452;-0,037685;23,972192
17:50:28,732;387,736988;0,103627;0,123586;0,16925;-0,225434;-2,690199;-0,326445;23,998446
17:50:28,742;384,436622;0,108877;0,128312;0,165575;0,089594;-2,467076;-0,129563;24,050956
17:50:28,752;382,079218;0,109402;0,119911;0,167413;-0,277938;-2,5852;-0,365821;23,959064
17:50:28,762;386,322546;0,110452;0,120961;0,165575;0,076467;-2,375202;-0,077062;24,024701
17:50:28,772;384,908103;0,110452;0,124111;0,168331;-0,304191;-2,834573;-0,418323;24,050956
17:50:28,782;386,322546;0,108352;0,120436;0,165575;0,037089;-2,401452;-0,116438;23,972192
17:50:28,792;384,908103;0,106252;0,120961;0,172006;-0,264812;-2,624575;-0,352696;24,037828
17:50:28,802;384,908103;0,111503;0,127787;0,16925;0,023963;-2,506451;-0,16894;24,011574
17:50:28,812;383,965142;0,102577;0,118336;0,167413;-0,264812;-2,716449;-0,352696;24,037828
17:50:28,822;386,794027;0,110452;0,122536;0,168331;0,089594;-2,414576;-0,077062;23,972192
17:50:28,832;385,379584;0,109927;0,129362;0,166494;-0,225434;-2,677075;-0,31332;23,972192
17:50:28,842;385,379584;0,109402;0,130412;0,170169;-0,002289;-2,493326;-0,090187;23,998446
17:50:28,852;385,379584;0,107302;0,119386;0,165575;-0,23856;-2,66395;-0,352696;24,037828
17:50:28,862;382,079218;0,116228;0,128312;0,165575;0,010837;-2,414576;-0,129563;23,985319
17:50:28,872;386,322546;0,103102;0,120961;0,171087;-0,199182;-2,506451;-0,326445;24,064083
17:50:28,882;387,265507;0,112028;0,126736;0,166494;0,023963;-2,375202;-0,02456;23,972192
17:50:28,892;384,908103;0,111503;0,125686;0,166494;-0,199182;-2,742699;-0,352696;23,998446
17:50:28,902;386,322546;0,108877;0,119911;0,168331;0,050215;-2,401452;-0,011435;24,024701
17:50:28,912;386,322546;0,109402;0,120436;0,16925;-0,291065;-2,742699;-0,444574;23,998446
17:50:28,922;386,794027;0,112553;0,128837;0,165575;0,063341;-2,624575;-0,037685;24,037828
17:50:28,932;383,965142;0,115178;0,123061;0,167413;-0,264812;-2,55895;-0,405198;24,037828
17:50:28,942;388,67995;0,103627;0,117286;0,168331;0,076467;-2,414576;0,014816;23,985319
17:50:28,952;383,02218;0,116228;0,122536;0,172006;-0,251686;-2,6377;-0,392072;23,998446
17:50:28,962;385,379584;0,107302;0,118861;0,163738;0,050215;-2,440826;-0,103313;24,011574
17:50:28,972;383,965142;0,108877;0,119386;0,167413;-0,251686;-2,768949;-0,352696;24,064083
17:50:28,982;384,908103;0,107827;0,117811;0,168331;0,050215;-2,440826;-0,090187;23,998446
17:50:28,992;385,851065;0,103627;0,118336;0,163738;-0,212308;-2,755824;-0,352696;24,064083
17:50:29,002;384,908103;0,106777;0,122536;0,168331;0,089594;-2,375202;-0,129563;23,972192
17:50:29,012;384,908103;0,105727;0,124636;0,167413;-0,23856;-2,742699;-0,378947;24,011574
17:50:29,022;386,794027;0,125679;0,127261;0,170169;0,037089;-2,217703;0,027942;23,985319
17:50:29,032;383,02218;0,109402;0,119911;0,164656;-0,23856;-2,650825;-0,405198;23,919682
17:50:29,042;384,908103;0,109402;0,126211;0,168331;0,063341;-2,506451;-0,090187;24,024701
17:50:29,052;387,265507;0,111503;0,128837;0,167413;-0,251686;-2,66395;-0,405198;24,011574
17:50:29,062;385,851065;0,109927;0,123061;0,16925;0,050215;-2,519576;-0,037685;24,050956
17:50:29,072;383,02218;0,105727;0,118861;0,16925;-0,225434;-2,729574;-0,392072;24,064083
17:50:29,082;385,851065;0,117278;0,125686;0,166494;0,076467;-2,545825;-0,011435;24,037828
17:50:29,092;389,622912;0,106777;0,123061;0,16925;-0,277938;-2,650825;-0,352696;23,945937
17:50:29,102;381,136257;0,118328;0,130412;0,170169;0,076467;-2,388327;-0,02456;23,998446
17:50:29,112;382,550699;0,103102;0,123586;0,171087;-0,291065;-2,624575;-0,31332;24,037828
17:50:29,122;383,965142;0,104677;0,120436;0,170169;0,076467;-2,414576;-0,011435;24,037828
17:50:29,132;388,208469;0,109402;0,126211;0,16925;-0,291065;-2,598325;-0,392072;23,985319
17:50:29,142;386,794027;0,108352;0,122536;0,163738;0,089594;-2,414576;-0,090187;24,024701
17:50:29,152;383,965142;0,107302;0,120436;0,171087;-0,264812;-2,847698;-0,418323;24,037828
17:50:29,162;383,493661;0,110977;0,131987;0,171087;0,050215;-2,362077;-0,077062;24,024701
17:50:29,172;385,851065;0,110452;0,122536;0,16925;-0,291065;-2,55895;-0,365821;24,037828
17:50:29,182;384,908103;0,104677;0,118336;0,166494;0,050215;-2,375202;-0,063936;24,011574
17:50:29,192;383,493661;0,113603;0,124111;0,168331;-0,264812;-2,690199;-0,365821;24,037828
17:50:29,202;384,908103;0,114128;0,122536;0,166494;0,010837;-2,414576;-0,142689;23,985319
17:50:29,212;383,493661;0,103102;0,118336;0,168331;-0,23856;-2,729574;-0,405198;23,985319
17:50:29,222;383,965142;0,112028;0,124111;0,170169;0,050215;-2,467076;-0,063936;24,011574
17:50:29,232;384,436622;0,104152;0,123586;0,168331;-0,251686;-2,66395;-0,365821;23,998446
17:50:29,242;386,322546;0,108352;0,122536;0,16925;0,076467;-2,440826;-0,063936;23,985319
17:50:29,252;384,436622;0,106252;0,120961;0,171087;-0,23856;-2,6377;-0,431448;23,985319
17:50:29,262;384,436622;0,105727;0,122011;0,168331;0,050215;-2,388327;-0,103313;24,011574
17:50:29,272;384,436622;0,105202;0,117286;0,168331;-0,264812;-2,755824;-0,365821;24,050956
17:50:29,282;383,965142;0,114653;0,120961;0,166494;0,023963;-2,414576;-0,077062;24,037828
17:50:29,292;384,908103;0,107827;0,119386;0,165575;-0,304191;-2,729574;-0,444574;24,050956
17:50:29,302;384,908103;0,108352;0,123586;0,171087;0,076467;-2,401452;-0,02456;24,011574
17:50:29,312;382,079218;0,107827;0,123061;0,168331;-0,251686;-2,782074;-0,352696;24,037828
17:50:29,322;382,550699;0,109927;0,123061;0,168331;0,023963;-2,348952;-0,050811;24,024701
17:50:29,332;385,379584;0,109402;0,122536;0,167413;-0,23856;-2,703324;-0,365821;24,024701
17:50:29,342;383,493661;0,109927;0,123586;0,167413;0,023963;-2,362077;-0,077062;24,037828
17:50:29,352;382,550699;0,106777;0,120961;0,167413;-0,23856;-2,66395;-0,405198;24,011574
17:50:29,362;381,607737;0,114653;0,124111;0,171087;0,050215;-2,309577;-0,103313;24,011574
17:50:29,372;385,379584;0,106252;0,127787;0,168331;-0,291065;-2,729574;-0,33957;24,024701
17:50:29,382;384,436622;0,110452;0,120961;0,16925;0,10272;-2,414576;0,001691;24,037828
17:50:29,392;383,02218;0,106777;0,117811;0,170169;-0,264812;-2,729574;-0,352696;24,024701
17:50:29,402;387,736988;0,111503;0,121486;0,171087;0,037089;-2,322702;-0,037685;23,93281
17:50:29,412;384,908103;0,109402;0,125161;0,170169;-0,291065;-2,506451;-0,31332;24,037828
17:50:29,422;384,436622;0,113078;0,124111;0,168331;0,037089;-2,506451;-0,037685;23,972192
17:50:29,432;381,607737;0,109927;0,123586;0,168331;-0,277938;-2,572075;-0,365821;24,050956
17:50:29,442;382,550699;0,107827;0,118336;0,170169;0,037089;-2,296452;-0,063936;23,985319
17:50:29,452;384,908103;0,107302;0,124111;0,166494;-0,225434;-2,729574;-0,352696;23,998446
17:50:29,462;381,136257;0,115703;0,126736;0,167413;0,089594;-2,388327;-0,02456;23,93281
17:50:29,472;382,550699;0,108877;0,125161;0,167413;-0,23856;-2,61145;-0,352696;24,064083
17:50:29,482;378,778852;0,108352;0,119386;0,171087;-0,002289;-2,453951;-0,129563;24,037828
17:50:29,492;383,493661;0,104677;0,122011;0,1619;-0,251686;-2,782074;-0,392072;24,011574
17:50:29,502;383,965142;0,110452;0,125686;0,164656;0,023963;-2,335827;-0,103313;23,972192
17:50:29,512;384,436622;0,110977;0,127787;0,168331;-0,225434;-2,742699;-0,405198;24,011574
17:50:29,522;383,965142;0,105727;0,124636;0,16925;0,063341;-2,467076;-0,011435;24,050956
17:50:29,532;385,851065;0,108877;0,128837;0,166494;-0,264812;-2,690199;-0,352696;23,985319
17:50:29,542;381,136257;0,113603;0,124636;0,170169;-0,015416;-2,414576;-0,037685;24,037828
17:50:29,552;383,493661;0,108352;0,119386;0,16925;-0,225434;-2,61145;-0,365821;24,024701
17:50:29,562;389,622912;0,107827;0,124111;0,170169;0,023963;-2,362077;-0,063936;24,011574
17:50:29,572;383,02218;0,113078;0,123586;0,174762;-0,277938;-2,755824;-0,287069;23,998446
17:50:29,582;381,136257;0,113603;0,127787;0,16925;0,063341;-2,322702;-0,050811;23,998446
17:50:29,592;384,436622;0,112028;0,119386;0,171087;-0,23856;-2,55895;-0,300194;24,050956
17:50:29,602;383,493661;0,110452;0,127787;0,170169;0,037089;-2,467076;-0,16894;23,998446
17:50:29,612;382,550699;0,108352;0,121486;0,171087;-0,225434;-2,768949;-0,378947;23,985319
17:50:29,622;383,493661;0,109402;0,120961;0,175681;0,037089;-2,375202;-0,116438;24,011574
17:50:29,632;385,379584;0,108352;0,122536;0,163738;-0,23856;-2,821448;-0,392072;23,998446
17:50:29,642;382,079218;0,107827;0,120961;0,173844;0,010837;-2,453951;-0,129563;24,024701
17:50:29,652;382,079218;0,105727;0,116761;0,16925;-0,199182;-2,677075;-0,326445;23,972192
17:50:29,662;385,379584;0,112028;0,125686;0,171087;0,050215;-2,335827;-0,090187;24,024701
17:50:29,672;382,550699;0,106252;0,120436;0,16925;-0,251686;-2,690199;-0,33957;23,985319
17:50:29,682;385,851065;0,114653;0,124111;0,16925;0,076467;-2,335827;-0,050811;23,998446
17:50:29,692;383,965142;0,107302;0,123061;0,172925;-0,225434;-2,650825;-0,365821;24,07721
17:50:29,702;386,322546;0,113078;0,125161;0,165575;0,063341;-2,309577;-0,050811;24,011574
17:50:29,712;384,436622;0,111503;0,123586;0,16925;-0,23856;-2,755824;-0,326445;24,024701
17:50:29,722;383,493661;0,109402;0,120961;0,16925;0,037089;-2,467076;-0,037685;24,037828
17:50:29,732;382,550699;0,111503;0,122011;0,168331;-0,212308;-2,6377;-0,378947;24,064083
17:50:29,742;385,851065;0,107827;0,123586;0,165575;0,010837;-2,375202;-0,142689;23,972192
17:50:29,752;386,322546;0,111503;0,126211;0,16925;-0,264812;-2,716449;-0,392072;23,998446
17:50:29,762;383,02218;0,109402;0,119911;0,166494;0,037089;-2,309577;-0,063936;23,985319
17:50:29,772;381,136257;0,107302;0,116236;0,167413;-0,23856;-2,624575;-0,352696;24,011574
17:50:29,782;384,908103;0,118853;0,129887;0,166494;0,023963;-2,440826;-0,103313;24,050956
17:50:29,792;383,493661;0,108352;0,120436;0,165575;-0,172929;-2,729574;-0,31332;24,07721
17:50:29,802;383,493661;0,110452;0,121486;0,166494;-0,002289;-2,322702;-0,090187;23,998446
17:50:29,812;381,136257;0,110977;0,117811;0,163738;-0,23856;-2,5852;-0,31332;24,024701
17:50:29,822;382,550699;0,109402;0,123061;0,165575;-0,002289;-2,414576;-0,129563;23,985319
17:50:29,832;384,908103;0,110977;0,124636;0,1619;-0,225434;-2,716449;-0,326445;23,985319
17:50:29,842;382,079218;0,109402;0,126211;0,163738;0,050215;-2,375202;-0,077062;23,985319
17:50:29,852;383,493661;0,107302;0,118336;0,165575;-0,186055;-2,650825;-0,287069;24,07721
17:50:29,862;381,607737;0,115178;0,124636;0,167413;0,010837;-2,480201;-0,129563;24,011574
17:50:29,872;382,550699;0,107302;0,118861;0,167413;-0,225434;-2,703324;-0,326445;24,037828
17:50:29,882;385,379584;0,105727;0,117286;0,167413;0,023963;-2,257078;-0,129563;24,037828
17:50:29,892;383,493661;0,110977;0,119911;0,16925;-0,225434;-2,729574;-0,326445;24,011574
17:50:29,902;384,908103;0,114128;0,125161;0,167413;0,023963;-2,388327;-0,103313;24,024701
17:50:29,912;383,02218;0,111503;0,123586;0,167413;-0,225434;-2,624575;-0,260818;23,959064
17:50:29,922;381,607737;0,108877;0,127261;0,164656;0,010837;-2,414576;-0,129563;24,037828
17:50:29,932;379,721814;0,106777;0,125161;0,168331;-0,225434;-2,782074;-0,31332;24,024701
17:50:29,942;382,079218;0,109927;0,124636;0,165575;-0,015416;-2,362077;-0,116438;24,011574
17:50:29,952;382,550699;0,105727;0,118861;0,165575;-0,225434;-2,703324;-0,31332;24,07721
17:50:29,962;383,02218;0,107302;0,122536;0,170169;-0,028542;-2,335827;-0,116438;23,945937
17:50:29,972;381,607737;0,107827;0,121486;0,165575;-0,146677;-2,729574;-0,234567;24,07721
17:50:29,982;382,550699;0,110452;0,127261;0,165575;-0,028542;-2,480201;-0,208316;24,024701
17:50:29,992;382,550699;0,106252;0,118336;0,165575;-0,264812;-2,768949;-0,326445;24,064083
17:50:30,002;383,02218;0,105202;0,121486;0,16925;-0,028542;-2,414576;-0,142689;24,024701
17:50:30,012;380,664776;0,103102;0,120436;0,16925;-0,251686;-2,768949;-0,392072;24,024701
17:50:30,022;383,02218;0,108877;0,128312;0,164656;0,037089;-2,388327;-0,077062;23,959064
17:50:30,032;382,079218;0,103627;0,127261;0,170169;-0,251686;-2,66395;-0,260818;24,024701
17:50:30,042;383,02218;0,109927;0,126211;0,168331;0,037089;-2,467076;-0,129563;23,998446
17:50:30,052;383,965142;0,106252;0,122536;0,171087;-0,251686;-2,703324;-0,326445;23,985319
17:50:30,062;382,079218;0,109927;0,128312;0,166494;-0,015416;-2,414576;-0,090187;23,972192
17:50:30,072;383,02218;0,112553;0,129887;0,16925;-0,212308;-2,572075;-0,300194;24,050956
17:50:30,082;381,136257;0,105727;0,128312;0,167413;-0,002289;-2,506451;-0,155814;24,011574
