Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
18:13:18,172;384,908103;0,108352;0,124111;0,16925;-0,199182;-2,624575;-0,378947;24,07721
18:13:18,182;384,908103;0,110452;0,124111;0,167413;0,10272;-2,467076;0,001691;24,090338
18:13:18,192;385,851065;0,114128;0,116236;0,167413;-0,146677;-2,677075;-0,352696;24,090338
18:13:18,202;390,094392;0,112028;0,122536;0,166494;0,16835;-2,309577;-0,037685;24,090338
18:13:18,212;385,851065;0,108352;0,116761;0,170169;-0,146677;-2,650825;-0,31332;24,064083
18:13:18,222;388,67995;0,113078;0,117286;0,1619;0,063341;-2,467076;-0,103313;24,090338
18:13:18,232;383,965142;0,106777;0,119386;0,170169;-0,172929;-2,742699;-0,300194;24,12972
18:13:18,242;387,265507;0,112553;0,131462;0,164656;0,089594;-2,362077;-0,050811;24,103465
18:13:18,252;388,208469;0,110977;0,119386;0,166494;-0,133551;-2,703324;-0,326445;24,142847
18:13:18,262;389,151431;0,113078;0,139337;0,167413;0,142098;-2,493326;-0,077062;24,024701
18:13:18,272;386,794027;0,119378;0,129362;0,170169;-0,172929;-2,677075;-0,352696;24,090338
18:13:18,282;385,851065;0,110452;0,126211;0,168331;0,050215;-2,335827;-0,116438;24,142847
18:13:18,292;385,379584;0,105727;0,116236;0,167413;-0,107299;-2,768949;-0,31332;24,07721
18:13:18,302;386,794027;0,107302;0,119386;0,166494;0,063341;-2,467076;-0,129563;24,050956
18:13:18,312;383,965142;0,115703;0,128312;0,168331;-0,146677;-2,66395;-0,273943;24,07721
18:13:18,322;387,265507;0,111503;0,126736;0,16925;0,10272;-2,348952;-0,077062;24,142847
18:13:18,332;383,965142;0,105727;0,119911;0,174762;-0,133551;-2,847698;-0,365821;24,064083
18:13:18,342;383,965142;0,110452;0,130937;0,170169;0,10272;-2,388327;-0,037685;24,064083
18:13:18,352;387,736988;0,107302;0,123586;0,167413;-0,159803;-2,61145;-0,300194;24,050956
18:13:18,362;389,622912;0,108877;0,123586;0,16925;0,076467;-2,270203;-0,011435;24,050956
18:13:18,372;386,794027;0,111503;0,11466;0,168331;-0,199182;-2,703324;-0,300194;24,07721
18:13:18,382;385,379584;0,109927;0,122011;0,165575;0,063341;-2,506451;-0,050811;24,090338
18:13:18,392;384,908103;0,104677;0,117286;0,170169;-0,186055;-2,703324;-0,287069;24,12972
18:13:18,402;385,379584;0,113603;0,132512;0,165575;0,063341;-2,388327;-0,103313;24,103465
18:13:18,412;386,794027;0,113603;0,127787;0,168331;-0,146677;-2,755824;-0,300194;24,07721
18:13:18,422;388,208469;0,113603;0,128312;0,168331;0,063341;-2,388327;-0,077062;24,050956
18:13:18,432;386,322546;0,112553;0,125686;0,166494;-0,186055;-2,545825;-0,247692;24,064083
18:13:18,442;382,550699;0,106777;0,119386;0,168331;0,076467;-2,440826;-0,155814;24,07721
18:13:18,452;386,322546;0,103102;0,117811;0,165575;-0,107299;-2,795199;-0,300194;24,103465
18:13:18,462;387,265507;0,113078;0,122011;0,16925;0,076467;-2,348952;-0,077062;24,064083
18:13:18,472;385,851065;0,108877;0,119386;0,167413;-0,133551;-2,650825;-0,300194;24,103465
18:13:18,482;385,379584;0,107827;0,120961;0,16925;0,076467;-2,480201;-0,050811;24,037828
18:13:18,492;385,379584;0,105202;0,122011;0,168331;-0,120425;-2,493326;-0,287069;24,090338
18:13:18,502;385,851065;0,108352;0,125686;0,168331;0,076467;-2,348952;-0,090187;24,050956
18:13:18,512;385,851065;0,109927;0,129362;0,171087;-0,146677;-2,598325;-0,31332;24,07721
18:13:18,522;388,208469;0,109927;0,123061;0,170169;0,115846;-2,414576;-0,077062;24,12972
18:13:18,532;384,908103;0,108352;0,115711;0,172006;-0,133551;-2,66395;-0,300194;24,103465
18:13:18,542;385,379584;0,109927;0,127261;0,172006;0,115846;-2,362077;-0,050811;24,090338
18:13:18,552;386,322546;0,110452;0,125686;0,171087;-0,159803;-2,624575;-0,273943;24,142847
18:13:18,562;385,851065;0,107827;0,120961;0,16925;0,076467;-2,414576;-0,050811;24,103465
18:13:18,572;385,851065;0,116228;0,133562;0,172925;-0,199182;-2,690199;-0,273943;24,07721
18:13:18,582;387,265507;0,112028;0,127261;0,167413;0,128972;-2,348952;-0,037685;24,142847
18:13:18,592;384,908103;0,114653;0,120436;0,16925;-0,133551;-2,6377;-0,300194;24,07721
18:13:18,602;386,794027;0,112553;0,127787;0,171087;0,115846;-2,506451;-0,077062;24,064083
18:13:18,612;383,965142;0,113078;0,121486;0,167413;-0,172929;-2,598325;-0,300194;24,07721
18:13:18,622;385,851065;0,108877;0,121486;0,172006;0,010837;-2,414576;-0,090187;24,064083
18:13:18,632;382,079218;0,109402;0,123586;0,170169;-0,120425;-2,66395;-0,234567;24,090338
18:13:18,642;384,908103;0,107302;0,119911;0,167413;0,115846;-2,427701;-0,155814;24,103465
18:13:18,652;382,550699;0,112028;0,119386;0,163738;-0,186055;-2,55895;-0,365821;24,103465
18:13:18,662;387,736988;0,120953;0,133037;0,16925;0,10272;-2,453951;-0,116438;24,142847
18:13:18,672;384,908103;0,107302;0,118336;0,166494;-0,186055;-2,5852;-0,378947;24,07721
18:13:18,682;385,851065;0,113078;0,119911;0,164656;0,115846;-2,401452;0,001691;24,090338
18:13:18,692;385,851065;0,107827;0,118336;0,165575;-0,172929;-2,703324;-0,444574;24,103465
18:13:18,702;385,379584;0,104152;0,119911;0,165575;0,076467;-2,545825;-0,02456;24,064083
18:13:18,712;381,607737;0,109927;0,123586;0,170169;-0,172929;-2,61145;-0,392072;24,116592
18:13:18,722;386,322546;0,108877;0,123586;0,167413;0,155224;-2,348952;-0,011435;24,103465
18:13:18,732;384,908103;0,108352;0,119911;0,170169;-0,199182;-2,624575;-0,352696;24,050956
18:13:18,742;385,851065;0,106252;0,121486;0,166494;0,076467;-2,480201;-0,037685;24,037828
18:13:18,752;383,965142;0,102052;0,11466;0,170169;-0,186055;-2,66395;-0,378947;24,12972
18:13:18,762;385,851065;0,110452;0,122011;0,162819;0,128972;-2,375202;-0,02456;24,090338
18:13:18,772;385,851065;0,108877;0,120436;0,171087;-0,146677;-2,755824;-0,392072;24,155974
18:13:18,782;384,436622;0,107302;0,121486;0,168331;0,076467;-2,506451;-0,116438;24,037828
18:13:18,792;383,493661;0,109402;0,122011;0,167413;-0,172929;-2,703324;-0,31332;24,169102
18:13:18,802;383,02218;0,108352;0,123586;0,172925;0,115846;-2,388327;0,001691;24,12972
18:13:18,812;383,965142;0,112028;0,129887;0,172006;-0,172929;-2,6377;-0,273943;24,12972
18:13:18,822;385,379584;0,110977;0,123061;0,172925;0,115846;-2,414576;-0,037685;24,12972
18:13:18,832;384,436622;0,108877;0,123061;0,16925;-0,133551;-2,66395;-0,326445;24,155974
18:13:18,842;386,322546;0,115703;0,125161;0,16925;0,155224;-2,348952;-0,037685;24,07721
18:13:18,852;380,664776;0,112028;0,123061;0,16925;-0,146677;-2,755824;-0,365821;24,103465
18:13:18,862;383,02218;0,108352;0,128312;0,165575;0,181477;-2,453951;0,014816;24,103465
18:13:18,872;382,550699;0,109927;0,125161;0,167413;-0,23856;-2,624575;-0,378947;24,090338
18:13:18,882;383,493661;0,109927;0,121486;0,168331;0,128972;-2,375202;-0,037685;24,064083
18:13:18,892;383,965142;0,108352;0,117286;0,168331;-0,199182;-2,742699;-0,392072;24,064083
18:13:18,902;383,965142;0,110977;0,122536;0,167413;0,142098;-2,362077;-0,037685;24,050956
18:13:18,912;380,664776;0,107302;0,119911;0,170169;-0,199182;-2,66395;-0,378947;24,116592
18:13:18,922;383,965142;0,113603;0,122011;0,167413;0,10272;-2,532701;-0,011435;24,090338
18:13:18,932;383,02218;0,112028;0,125161;0,170169;-0,186055;-2,598325;-0,260818;24,07721
18:13:18,942;383,493661;0,107302;0,125686;0,171087;0,128972;-2,335827;-0,116438;24,064083
18:13:18,952;382,550699;0,108877;0,121486;0,168331;-0,159803;-2,55895;-0,326445;24,116592
18:13:18,962;383,965142;0,118853;0,130937;0,171087;0,10272;-2,375202;-0,037685;24,103465
18:13:18,972;381,607737;0,109927;0,134612;0,164656;-0,172929;-2,650825;-0,287069;24,050956
18:13:18,982;382,079218;0,109927;0,122536;0,167413;0,089594;-2,401452;-0,050811;24,142847
18:13:18,992;383,02218;0,107302;0,122536;0,170169;-0,159803;-2,782074;-0,418323;24,07721
18:13:19,002;384,908103;0,112553;0,127787;0,166494;0,10272;-2,322702;-0,02456;24,07721
18:13:19,012;379,721814;0,108352;0,117811;0,167413;-0,172929;-2,677075;-0,326445;24,116592
18:13:19,022;383,493661;0,110452;0,118861;0,170169;0,115846;-2,388327;-0,063936;24,12972
18:13:19,032;383,493661;0,117803;0,127787;0,16925;-0,186055;-2,703324;-0,365821;24,07721
18:13:19,042;384,436622;0,107827;0,118861;0,166494;0,089594;-2,467076;-0,050811;24,07721
18:13:19,052;383,965142;0,116228;0,120961;0,168331;-0,186055;-2,729574;-0,378947;24,116592
18:13:19,062;386,322546;0,111503;0,124111;0,164656;0,128972;-2,375202;-0,02456;24,050956
18:13:19,072;383,965142;0,107302;0,122536;0,16925;-0,107299;-2,729574;-0,31332;24,103465
18:13:19,082;385,379584;0,109927;0,128312;0,164656;0,142098;-2,401452;-0,090187;24,090338
18:13:19,092;385,379584;0,113603;0,119911;0,165575;-0,212308;-2,61145;-0,392072;24,103465
18:13:19,102;383,02218;0,112553;0,124111;0,168331;0,10272;-2,348952;0,001691;24,090338
18:13:19,112;382,079218;0,110452;0,117811;0,166494;-0,199182;-2,768949;-0,378947;24,12972
18:13:19,122;380,664776;0,110452;0,126736;0,170169;0,10272;-2,440826;-0,063936;24,07721
18:13:19,132;379,250333;0,107827;0,122536;0,166494;-0,159803;-2,55895;-0,392072;24,155974
18:13:19,142;382,079218;0,111503;0,119911;0,171087;0,128972;-2,388327;-0,037685;24,103465
18:13:19,152;385,851065;0,116753;0,130412;0,166494;-0,159803;-2,650825;-0,378947;24,07721
18:13:19,162;383,493661;0,108352;0,125161;0,170169;0,10272;-2,414576;-0,02456;24,103465
18:13:19,172;380,664776;0,110977;0,128312;0,168331;-0,172929;-2,795199;-0,418323;24,12972
18:13:19,182;384,908103;0,108877;0,127261;0,16925;0,155224;-2,309577;0,001691;24,050956
18:13:19,192;382,079218;0,109402;0,123061;0,172006;-0,172929;-2,860823;-0,378947;24,116592
18:13:19,202;383,493661;0,109927;0,124636;0,16925;0,10272;-2,335827;-0,02456;24,07721
18:13:19,212;383,02218;0,116753;0,119386;0,16925;-0,159803;-2,598325;-0,260818;24,090338
18:13:19,222;386,794027;0,107827;0,120961;0,165575;0,142098;-2,440826;-0,063936;24,12972
18:13:19,232;382,079218;0,108352;0,119911;0,16925;-0,212308;-2,690199;-0,326445;24,064083
18:13:19,242;383,965142;0,117278;0,127261;0,168331;0,10272;-2,427701;-0,063936;24,12972
18:13:19,252;381,136257;0,109927;0,123061;0,168331;-0,146677;-2,821448;-0,31332;24,182229
18:13:19,262;383,493661;0,109402;0,120961;0,163738;0,128972;-2,453951;-0,142689;24,103465
18:13:19,272;381,136257;0,115178;0,126211;0,164656;-0,172929;-2,650825;-0,300194;24,07721
18:13:19,282;382,550699;0,117278;0,124111;0,168331;0,10272;-2,335827;-0,116438;24,090338
18:13:19,292;380,664776;0,107302;0,124636;0,164656;-0,146677;-2,703324;-0,33957;24,024701
18:13:19,302;386,322546;0,107827;0,119386;0,16925;0,089594;-2,440826;-0,063936;24,064083
18:13:19,312;383,02218;0,113603;0,121486;0,170169;-0,146677;-2,768949;-0,31332;24,103465
18:13:19,322;384,436622;0,114128;0,122011;0,170169;0,076467;-2,309577;0,014816;24,090338
18:13:19,332;377,835891;0,110452;0,119386;0,165575;-0,172929;-2,847698;-0,31332;24,011574
18:13:19,342;382,079218;0,122003;0,128312;0,171087;0,050215;-2,453951;-0,037685;24,064083
18:13:19,352;378,778852;0,110452;0,130412;0,170169;-0,172929;-2,572075;-0,287069;24,024701
18:13:19,362;385,379584;0,109402;0,126736;0,167413;0,115846;-2,348952;-0,011435;24,050956
18:13:19,372;382,550699;0,116753;0,124111;0,172925;-0,159803;-2,66395;-0,287069;24,064083
18:13:19,382;382,079218;0,112553;0,126736;0,16925;0,076467;-2,440826;-0,103313;24,103465
18:13:19,392;383,02218;0,107827;0,127787;0,172925;-0,146677;-2,729574;-0,287069;24,064083
18:13:19,402;382,079218;0,107827;0,131987;0,16925;0,063341;-2,401452;-0,090187;24,064083
18:13:19,412;382,079218;0,111503;0,129887;0,174762;-0,159803;-2,677075;-0,33957;24,116592
18:13:19,422;381,607737;0,112028;0,123586;0,170169;0,10272;-2,519576;-0,063936;24,064083
18:13:19,432;381,136257;0,105727;0,125686;0,165575;-0,172929;-2,729574;-0,326445;24,090338
18:13:19,442;381,136257;0,113078;0,126211;0,171087;0,10272;-2,309577;-0,155814;24,037828
18:13:19,452;384,436622;0,116228;0,123061;0,164656;-0,159803;-2,729574;-0,287069;24,103465
18:13:19,462;382,079218;0,109927;0,121486;0,168331;0,063341;-2,414576;-0,077062;24,090338
18:13:19,472;383,493661;0,105727;0,117811;0,167413;-0,133551;-2,690199;-0,326445;24,12972
18:13:19,482;383,493661;0,105727;0,120961;0,170169;0,063341;-2,375202;-0,129563;24,064083
18:13:19,492;383,965142;0,114128;0,132512;0,171087;-0,146677;-2,782074;-0,247692;24,050956
18:13:19,502;385,851065;0,109927;0,126736;0,172925;0,063341;-2,427701;-0,011435;24,116592
18:13:19,512;382,079218;0,106777;0,126211;0,167413;-0,199182;-2,703324;-0,31332;24,064083
18:13:19,522;382,550699;0,109927;0,126211;0,16925;0,089594;-2,322702;-0,037685;24,07721
18:13:19,532;382,550699;0,108352;0,120436;0,16925;-0,120425;-2,677075;-0,300194;24,103465
18:13:19,542;383,965142;0,108877;0,128837;0,171087;0,10272;-2,427701;-0,142689;24,155974
18:13:19,552;381,607737;0,111503;0,123586;0,16925;-0,199182;-2,650825;-0,287069;24,064083
18:13:19,562;384,908103;0,106777;0,127261;0,170169;0,063341;-2,348952;-0,011435;24,07721
18:13:19,572;382,079218;0,106252;0,120961;0,16925;-0,159803;-2,834573;-0,392072;24,155974
18:13:19,582;383,02218;0,112028;0,120961;0,170169;0,089594;-2,296452;-0,063936;24,050956
18:13:19,592;377,36441;0,109402;0,119386;0,172925;-0,133551;-2,61145;-0,260818;24,024701
18:13:19,602;380,193295;0,106252;0,123586;0,164656;0,115846;-2,414576;-0,116438;24,103465
18:13:19,612;383,02218;0,111503;0,124111;0,170169;-0,146677;-2,650825;-0,287069;24,12972
18:13:19,622;383,02218;0,113603;0,124111;0,168331;0,076467;-2,427701;-0,103313;24,064083
18:13:19,632;380,664776;0,109927;0,122011;0,168331;-0,146677;-2,572075;-0,326445;24,103465
18:13:19,642;381,607737;0,109402;0,125161;0,168331;0,063341;-2,348952;-0,142689;24,064083
18:13:19,652;381,607737;0,108352;0,124636;0,167413;-0,094172;-2,808324;-0,33957;24,142847
18:13:19,662;382,079218;0,113603;0,128837;0,171087;0,037089;-2,335827;-0,037685;24,07721
18:13:19,672;381,136257;0,112028;0,119911;0,172006;-0,172929;-2,545825;-0,221441;24,064083
18:13:19,682;383,02218;0,109402;0,119386;0,171087;0,023963;-2,414576;-0,050811;24,037828
18:13:19,692;381,136257;0,113078;0,120436;0,168331;-0,120425;-2,755824;-0,31332;24,103465
18:13:19,702;379,250333;0,112028;0,126736;0,170169;0,089594;-2,401452;-0,103313;24,103465
18:13:19,712;381,136257;0,110452;0,126211;0,170169;-0,159803;-2,703324;-0,300194;24,103465
18:13:19,722;383,493661;0,108352;0,123061;0,166494;0,089594;-2,467076;-0,037685;24,090338
18:13:19,732;381,607737;0,114128;0,124636;0,16925;-0,186055;-2,66395;-0,247692;24,037828
18:13:19,742;382,079218;0,110977;0,122011;0,166494;0,10272;-2,440826;-0,063936;24,103465
18:13:19,752;379,721814;0,105202;0,119911;0,168331;-0,172929;-2,519576;-0,300194;24,090338
18:13:19,762;386,322546;0,114128;0,122011;0,166494;0,10272;-2,440826;-0,077062;24,024701
18:13:19,772;378,778852;0,109927;0,118336;0,165575;-0,172929;-2,6377;-0,260818;24,090338
18:13:19,782;381,136257;0,118328;0,129362;0,168331;0,10272;-2,388327;-0,077062;24,050956
18:13:19,792;381,607737;0,106777;0,123586;0,167413;-0,212308;-2,716449;-0,326445;24,142847
18:13:19,802;382,079218;0,113078;0,121486;0,164656;0,050215;-2,493326;-0,077062;24,103465
18:13:19,812;383,965142;0,107302;0,124111;0,167413;-0,172929;-2,650825;-0,287069;24,103465
18:13:19,822;385,379584;0,108352;0,117811;0,171087;0,076467;-2,362077;-0,142689;24,050956
18:13:19,832;380,193295;0,108877;0,119911;0,166494;-0,107299;-2,506451;-0,31332;24,12972
18:13:19,842;381,607737;0,115703;0,125161;0,168331;0,076467;-2,440826;-0,090187;24,050956
18:13:19,852;384,436622;0,106777;0,127261;0,167413;-0,146677;-2,742699;-0,33957;24,103465
18:13:19,862;382,079218;0,110977;0,122536;0,16925;0,063341;-2,401452;-0,116438;24,12972
18:13:19,872;380,664776;0,110977;0,123586;0,166494;-0,159803;-2,66395;-0,352696;24,103465
18:13:19,882;379,250333;0,110452;0,124111;0,168331;0,115846;-2,572075;-0,050811;24,116592
18:13:19,892;381,136257;0,106777;0,128312;0,168331;-0,199182;-2,690199;-0,418323;24,103465
18:13:19,902;383,965142;0,109402;0,124111;0,168331;0,128972;-2,270203;-0,011435;24,07721
18:13:19,912;383,965142;0,112028;0,123061;0,16925;-0,186055;-2,716449;-0,352696;24,050956
18:13:19,922;382,550699;0,107827;0,119386;0,16925;0,10272;-2,467076;-0,02456;24,07721
18:13:19,932;384,908103;0,104152;0,126736;0,170169;-0,146677;-2,55895;-0,33957;24,142847
18:13:19,942;381,607737;0,109927;0,125161;0,167413;0,10272;-2,375202;-0,011435;24,011574
18:13:19,952;381,136257;0,112553;0,123586;0,171087;-0,186055;-2,703324;-0,300194;24,103465
18:13:19,962;382,079218;0,113603;0,123061;0,163738;0,142098;-2,493326;-0,050811;24,103465
18:13:19,972;377,835891;0,109402;0,122536;0,167413;-0,146677;-2,6377;-0,300194;24,116592
18:13:19,982;380,664776;0,113078;0,130412;0,16925;0,115846;-2,270203;-0,103313;24,050956
18:13:19,992;382,079218;0,107827;0,118861;0,165575;-0,159803;-2,5852;-0,300194;24,142847
18:13:20,002;381,136257;0,112028;0,123061;0,170169;0,115846;-2,572075;-0,090187;24,12972
18:13:20,012;375,949967;0,113078;0,132512;0,164656;-0,133551;-2,5852;-0,352696;24,116592
18:13:20,022;383,02218;0,107302;0,118861;0,171087;0,089594;-2,335827;-0,037685;24,07721
18:13:20,032;382,079218;0,110452;0,125686;0,166494;-0,159803;-2,755824;-0,352696;24,090338
18:13:20,042;379,721814;0,113078;0,129362;0,170169;0,115846;-2,453951;-0,103313;24,090338
18:13:20,052;383,02218;0,118853;0,132512;0,16925;-0,212308;-2,545825;-0,418323;24,12972
18:13:20,062;381,607737;0,108877;0,120436;0,165575;0,128972;-2,375202;-0,090187;24,169102
18:13:20,072;381,136257;0,104677;0,118336;0,162819;-0,186055;-2,66395;-0,405198;24,090338
18:13:20,082;382,550699;0,110977;0,129362;0,165575;0,142098;-2,362077;-0,050811;24,064083
18:13:20,092;379,721814;0,105727;0,128837;0,16925;-0,172929;-2,650825;-0,378947;24,12972
18:13:20,102;382,550699;0,105202;0,122536;0,166494;0,10272;-2,506451;0,027942;24,037828
18:13:20,112;383,493661;0,106777;0,121486;0,164656;-0,172929;-2,6377;-0,33957;24,064083
18:13:20,122;384,908103;0,113078;0,119911;0,16925;0,115846;-2,427701;-0,050811;24,050956
18:13:20,132;382,550699;0,116228;0,120961;0,171087;-0,199182;-2,677075;-0,392072;24,12972
18:13:20,142;383,02218;0,108877;0,127261;0,168331;0,128972;-2,493326;-0,077062;24,142847
18:13:20,152;382,550699;0,105202;0,119386;0,16925;-0,172929;-2,729574;-0,287069;24,064083
18:13:20,162;382,079218;0,109402;0,124111;0,170169;0,10272;-2,348952;-0,050811;24,07721
18:13:20,172;380,664776;0,109402;0,129362;0,163738;-0,159803;-2,703324;-0,405198;24,12972
18:13:20,182;381,607737;0,106252;0,125161;0,171087;0,089594;-2,453951;-0,037685;24,090338
18:13:20,192;383,02218;0,112028;0,124636;0,167413;-0,212308;-2,572075;-0,378947;24,116592
18:13:20,202;381,607737;0,105727;0,119911;0,168331;0,115846;-2,401452;-0,02456;24,103465
18:13:20,212;381,607737;0,109927;0,130412;0,167413;-0,186055;-2,677075;-0,260818;24,024701
18:13:20,222;379,721814;0,105202;0,123586;0,172925;0,115846;-2,309577;-0,077062;24,169102
18:13:20,232;381,607737;0,104677;0,121486;0,170169;-0,212308;-2,834573;-0,378947;24,064083
18:13:20,242;383,493661;0,112028;0,125161;0,16925;0,089594;-2,362077;-0,063936;24,07721
18:13:20,252;382,079218;0,104152;0,122536;0,173844;-0,172929;-2,66395;-0,352696;24,07721
18:13:20,262;382,079218;0,106252;0,124636;0,172925;0,16835;-2,572075;-0,063936;24,07721
18:13:20,272;383,02218;0,109402;0,122536;0,168331;-0,172929;-2,598325;-0,326445;24,090338
18:13:20,282;383,493661;0,108877;0,127261;0,172006;0,089594;-2,467076;-0,037685;24,050956
18:13:20,292;382,079218;0,106252;0,123061;0,173844;-0,159803;-2,55895;-0,365821;24,169102
18:13:20,302;383,493661;0,107302;0,120961;0,172006;0,115846;-2,283327;-0,063936;24,050956
18:13:20,312;380,664776;0,111503;0,118861;0,166494;-0,172929;-2,716449;-0,287069;24,037828
18:13:20,322;383,965142;0,107302;0,123586;0,16925;0,089594;-2,427701;-0,063936;24,07721
18:13:20,332;382,079218;0,109402;0,128837;0,167413;-0,186055;-2,61145;-0,273943;24,07721
18:13:20,342;381,607737;0,113603;0,124636;0,171087;0,128972;-2,440826;-0,037685;24,07721
18:13:20,352;384,908103;0,106252;0,122011;0,170169;-0,146677;-2,66395;-0,352696;24,182229
18:13:20,362;383,965142;0,106777;0,122011;0,170169;0,115846;-2,309577;-0,02456;24,064083
18:13:20,372;382,079218;0,112553;0,126736;0,170169;-0,212308;-2,690199;-0,326445;24,024701
18:13:20,382;383,965142;0,114653;0,129887;0,170169;0,128972;-2,375202;-0,02456;24,07721
18:13:20,392;382,079218;0,102052;0,123061;0,171087;-0,172929;-2,716449;-0,392072;24,050956
18:13:20,402;382,550699;0,109402;0,129362;0,16925;0,089594;-2,335827;0,001691;24,142847
18:13:20,412;382,550699;0,109927;0,120961;0,173844;-0,199182;-2,624575;-0,300194;24,103465
18:13:20,422;381,136257;0,116753;0,134612;0,16925;0,115846;-2,388327;0,001691;24,050956
18:13:20,432;383,493661;0,106777;0,135137;0,170169;-0,199182;-2,716449;-0,287069;24,050956
18:13:20,442;382,550699;0,115703;0,127261;0,170169;0,115846;-2,362077;-0,077062;24,103465
18:13:20,452;382,550699;0,103627;0,122536;0,173844;-0,159803;-2,624575;-0,352696;24,090338
18:13:20,462;381,607737;0,112553;0,124111;0,16925;0,128972;-2,532701;-0,050811;24,064083
18:13:20,472;381,136257;0,110452;0,126736;0,16925;-0,172929;-2,624575;-0,31332;24,07721
18:13:20,482;383,02218;0,107827;0,123061;0,171087;0,076467;-2,348952;-0,142689;24,037828
18:13:20,492;380,664776;0,115178;0,125686;0,168331;-0,133551;-2,742699;-0,31332;24,050956
18:13:20,502;383,493661;0,111503;0,124111;0,16925;0,10272;-2,348952;-0,037685;24,103465
18:13:20,512;381,607737;0,113078;0,121486;0,166494;-0,159803;-2,716449;-0,300194;24,103465
18:13:20,522;383,02218;0,110977;0,123061;0,166494;0,037089;-2,401452;-0,063936;24,07721
18:13:20,532;381,136257;0,121478;0,129887;0,168331;-0,186055;-2,782074;-0,33957;24,064083
18:13:20,542;382,550699;0,107302;0,120436;0,166494;0,089594;-2,375202;-0,063936;24,142847
18:13:20,552;383,02218;0,107827;0,122536;0,16925;-0,159803;-2,66395;-0,260818;24,103465
18:13:20,562;383,02218;0,113078;0,123586;0,168331;0,063341;-2,440826;-0,142689;24,07721
18:13:20,572;380,193295;0,107827;0,123061;0,16925;-0,146677;-2,6377;-0,300194;24,12972
18:13:20,582;381,607737;0,107827;0,119386;0,166494;0,115846;-2,401452;-0,037685;24,142847
18:13:20,592;378,307372;0,106252;0,122536;0,171087;-0,172929;-2,690199;-0,378947;24,103465
18:13:20,602;381,136257;0,109402;0,125686;0,167413;0,076467;-2,335827;-0,037685;24,12972
18:13:20,612;380,664776;0,113078;0,127261;0,171087;-0,146677;-2,650825;-0,300194;24,12972
18:13:20,622;384,436622;0,118853;0,127261;0,170169;0,063341;-2,362077;-0,090187;24,037828
18:13:20,632;380,664776;0,104677;0,123061;0,168331;-0,146677;-2,598325;-0,273943;24,090338
18:13:20,642;382,079218;0,110977;0,118861;0,166494;0,089594;-2,453951;-0,103313;24,12972
18:13:20,652;381,136257;0,108352;0,118861;0,167413;-0,146677;-2,755824;-0,287069;24,169102
18:13:20,662;382,550699;0,110452;0,122011;0,168331;0,050215;-2,401452;-0,155814;24,037828
18:13:20,672;382,079218;0,106777;0,119386;0,168331;-0,172929;-2,742699;-0,273943;24,090338
18:13:20,682;383,493661;0,108877;0,121486;0,174762;0,076467;-2,453951;-0,16894;24,064083
18:13:20,692;381,607737;0,108352;0,122536;0,16925;-0,159803;-2,703324;-0,31332;24,155974
18:13:20,702;382,079218;0,114653;0,125161;0,16925;0,076467;-2,362077;-0,142689;24,142847
18:13:20,712;382,079218;0,113603;0,127261;0,170169;-0,120425;-2,506451;-0,260818;24,103465
18:13:20,722;382,550699;0,105202;0,121486;0,16925;0,076467;-2,401452;-0,103313;24,07721
18:13:20,732;379,721814;0,107302;0,129362;0,166494;-0,133551;-2,755824;-0,273943;24,103465
18:13:20,742;383,02218;0,107827;0,118861;0,168331;0,089594;-2,401452;-0,077062;24,103465
18:13:20,752;380,664776;0,106252;0,117811;0,16925;-0,159803;-2,6377;-0,260818;24,050956
18:13:20,762;383,02218;0,109402;0,124111;0,168331;0,115846;-2,414576;-0,116438;24,090338
18:13:20,772;383,02218;0,108352;0,118861;0,165575;-0,146677;-2,598325;-0,260818;24,090338
18:13:20,782;382,550699;0,108352;0,115711;0,164656;0,076467;-2,362077;-0,103313;24,090338
18:13:20,792;379,721814;0,112553;0,124636;0,170169;-0,146677;-2,703324;-0,300194;24,064083
18:13:20,802;381,607737;0,108877;0,123586;0,168331;0,089594;-2,572075;-0,155814;24,103465
18:13:20,812;380,664776;0,111503;0,121486;0,171087;-0,107299;-2,598325;-0,273943;24,090338
18:13:20,822;380,664776;0,111503;0,125161;0,16925;0,063341;-2,257078;-0,077062;24,024701
18:13:20,832;378,307372;0,112553;0,126211;0,164656;-0,133551;-2,729574;-0,221441;24,090338
18:13:20,842;381,136257;0,113078;0,122536;0,170169;0,076467;-2,467076;-0,103313;24,07721
18:13:20,852;381,607737;0,108877;0,119386;0,166494;-0,081046;-2,61145;-0,260818;24,07721
18:13:20,862;382,079218;0,109927;0,122011;0,172006;0,10272;-2,467076;-0,155814;24,116592
18:13:20,872;381,607737;0,109927;0,119911;0,171087;-0,133551;-2,703324;-0,195191;23,998446
18:13:20,882;380,193295;0,116228;0,124636;0,168331;0,050215;-2,414576;-0,077062;24,103465
18:13:20,892;384,908103;0,109927;0,122536;0,170169;-0,146677;-2,598325;-0,260818;24,037828
18:13:20,902;382,079218;0,118328;0,132512;0,16925;0,115846;-2,427701;-0,037685;24,12972
18:13:20,912;383,965142;0,109402;0,128312;0,171087;-0,159803;-2,5852;-0,300194;24,07721
