Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
15:26:56,652;391,980316;0,120953;0,133562;0,177519;-0,606092;-2,506451;-0,746459;25,048633
15:26:56,662;394,33772;0,111503;0,127787;0,177519;-0,711101;-2,742699;-0,982716;25,061761
15:26:56,672;391,508835;0,115178;0,126211;0,174762;-0,64547;-2,506451;-0,733333;25,101143
15:26:56,682;389,622912;0,110452;0,130937;0,172006;-0,724227;-2,742699;-1,022093;25,074888
15:26:56,692;393,394758;0,108877;0,127787;0,16925;-0,592966;-2,414576;-0,825211;25,11427
15:26:56,702;391,508835;0,114128;0,124636;0,172006;-0,763606;-2,873948;-1,022093;25,022379
15:26:56,712;392,923277;0,112028;0,129362;0,168331;-0,592966;-2,401452;-0,77271;25,035506
15:26:56,722;392,451797;0,115178;0,126736;0,170169;-0,737353;-2,690199;-1,061469;25,061761
15:26:56,732;390,565873;0,112553;0,125686;0,170169;-0,57984;-2,401452;-0,77271;25,061761
15:26:56,742;391,508835;0,117803;0,130937;0,171087;-0,697975;-2,716449;-1,074594;25,088015
15:26:56,752;394,809201;0,115703;0,127261;0,172925;-0,619218;-2,414576;-0,733333;24,996124
15:26:56,762;392,451797;0,119378;0,118861;0,16925;-0,737353;-2,768949;-1,048344;25,048633
15:26:56,772;395,280682;0,106777;0,128312;0,172925;-0,632344;-2,467076;-0,720208;25,048633
15:26:56,782;390,565873;0,105727;0,122536;0,171087;-0,789858;-2,716449;-1,113971;25,048633
15:26:56,792;392,451797;0,109402;0,128837;0,172006;-0,64547;-2,322702;-0,851462;25,11427
15:26:56,802;389,151431;0,112553;0,126211;0,175681;-0,763606;-2,782074;-1,074594;24,996124
15:26:56,812;390,094392;0,115178;0,131462;0,174762;-0,64547;-2,440826;-0,785835;25,061761
15:26:56,822;391,508835;0,113603;0,125686;0,171087;-0,763606;-2,742699;-1,113971;25,035506
15:26:56,832;390,094392;0,112553;0,133037;0,1766;-0,619218;-2,55895;-0,759584;25,11427
15:26:56,842;391,980316;0,114128;0,132512;0,16925;-0,763606;-2,650825;-1,022093;25,022379
15:26:56,852;392,923277;0,108877;0,123061;0,170169;-0,592966;-2,545825;-0,746459;24,996124
15:26:56,862;391,980316;0,109402;0,123586;0,172006;-0,776732;-2,795199;-1,113971;25,088015
15:26:56,872;392,451797;0,113603;0,128837;0,170169;-0,632344;-2,375202;-0,733333;24,982997
15:26:56,882;391,980316;0,114653;0,128837;0,175681;-0,763606;-2,755824;-1,08772;25,022379
15:26:56,892;392,923277;0,105727;0,119911;0,164656;-0,619218;-2,5852;-0,79896;25,009251
15:26:56,902;391,508835;0,109927;0,123061;0,171087;-0,737353;-2,677075;-1,022093;25,074888
15:26:56,912;389,151431;0,113603;0,130412;0,170169;-0,64547;-2,467076;-0,785835;25,022379
15:26:56,922;391,980316;0,106777;0,132512;0,172006;-0,789858;-2,795199;-0,995842;25,035506
15:26:56,932;395,280682;0,118853;0,141963;0,174762;-0,632344;-2,414576;-0,720208;24,996124
15:26:56,942;392,451797;0,113603;0,126736;0,172006;-0,75048;-2,795199;-1,061469;25,009251
15:26:56,952;390,094392;0,116753;0,136187;0,173844;-0,619218;-2,427701;-0,759584;25,101143
15:26:56,962;389,151431;0,109402;0,125686;0,168331;-0,75048;-2,821448;-1,08772;25,061761
15:26:56,972;392,923277;0,109402;0,130937;0,170169;-0,606092;-2,493326;-0,693957;25,11427
15:26:56,982;391,508835;0,112553;0,133037;0,168331;-0,763606;-2,808324;-1,074594;25,035506
15:26:56,992;390,565873;0,113603;0,123586;0,172006;-0,606092;-2,388327;-0,693957;25,088015
15:26:57,002;391,037354;0,112028;0,128312;0,1766;-0,763606;-2,900198;-1,08772;25,074888
15:26:57,012;391,980316;0,108352;0,121486;0,171087;-0,57984;-2,414576;-0,79896;25,074888
15:26:57,022;391,037354;0,112553;0,132512;0,174762;-0,737353;-2,742699;-1,074594;25,061761
15:26:57,032;390,565873;0,112553;0,125161;0,171087;-0,606092;-2,532701;-0,720208;25,009251
15:26:57,042;388,208469;0,108877;0,126211;0,172925;-0,776732;-2,808324;-1,08772;25,127397
15:26:57,052;394,33772;0,112028;0,136712;0,175681;-0,592966;-2,375202;-0,79896;25,088015
15:26:57,062;392,451797;0,108352;0,123586;0,172925;-0,763606;-2,808324;-1,100845;25,035506
15:26:57,072;391,980316;0,110977;0,127261;0,172006;-0,632344;-2,545825;-0,746459;24,956742
15:26:57,082;391,037354;0,109402;0,123061;0,16925;-0,81611;-2,690199;-1,100845;25,035506
15:26:57,092;392,451797;0,106777;0,124111;0,171087;-0,658597;-2,440826;-0,812086;25,048633
15:26:57,102;392,923277;0,114653;0,120436;0,172006;-0,737353;-2,873948;-1,048344;25,048633
15:26:57,112;392,451797;0,115703;0,123586;0,170169;-0,658597;-2,532701;-0,733333;25,074888
15:26:57,122;393,866239;0,108352;0,123586;0,167413;-0,75048;-2,729574;-1,074594;25,088015
15:26:57,132;393,394758;0,111503;0,124111;0,172925;-0,619218;-2,506451;-0,785835;25,061761
15:26:57,142;391,037354;0,115703;0,122011;0,170169;-0,724227;-2,742699;-1,048344;25,022379
15:26:57,152;392,923277;0,111503;0,126211;0,171087;-0,619218;-2,440826;-0,785835;25,088015
15:26:57,162;389,622912;0,107302;0,120436;0,172006;-0,776732;-2,782074;-1,100845;25,048633
15:26:57,172;391,980316;0,114128;0,126211;0,172925;-0,606092;-2,493326;-0,77271;25,035506
15:26:57,182;391,980316;0,108877;0,130412;0,171087;-0,763606;-2,716449;-1,035218;25,11427
15:26:57,192;391,508835;0,109927;0,126211;0,172925;-0,632344;-2,506451;-0,785835;25,061761
15:26:57,202;393,866239;0,109927;0,124111;0,171087;-0,763606;-2,716449;-1,127096;25,088015
15:26:57,212;392,923277;0,110452;0,125161;0,172006;-0,619218;-2,401452;-0,812086;24,969869
15:26:57,222;393,394758;0,106777;0,124636;0,174762;-0,737353;-2,650825;-1,035218;25,022379
15:26:57,232;393,866239;0,113078;0,131987;0,16925;-0,632344;-2,401452;-0,812086;25,035506
15:26:57,242;391,037354;0,111503;0,126211;0,170169;-0,75048;-2,795199;-1,100845;25,035506
15:26:57,252;391,980316;0,118853;0,120436;0,172925;-0,619218;-2,362077;-0,733333;25,009251
15:26:57,262;389,622912;0,111503;0,129362;0,16925;-0,763606;-2,834573;-1,100845;25,048633
15:26:57,272;390,094392;0,118853;0,134087;0,174762;-0,592966;-2,467076;-0,707082;25,009251
15:26:57,282;391,980316;0,112553;0,127261;0,171087;-0,724227;-2,729574;-1,074594;25,061761
15:26:57,292;391,980316;0,110977;0,126736;0,171087;-0,592966;-2,335827;-0,667706;25,061761
15:26:57,302;391,508835;0,108877;0,126736;0,178437;-0,776732;-2,677075;-1,179598;25,088015
15:26:57,312;396,223643;0,106252;0,124636;0,171087;-0,606092;-2,532701;-0,785835;25,048633
15:26:57,322;389,622912;0,112028;0,126211;0,174762;-0,75048;-2,782074;-1,127096;25,061761
15:26:57,332;394,33772;0,113078;0,128312;0,172925;-0,619218;-2,572075;-0,746459;25,061761
15:26:57,342;392,923277;0,110977;0,127261;0,173844;-0,75048;-2,690199;-1,035218;25,11427
15:26:57,352;392,923277;0,110452;0,121486;0,175681;-0,57984;-2,414576;-0,77271;25,009251
15:26:57,362;391,980316;0,108352;0,127261;0,172925;-0,763606;-2,690199;-1,061469;25,048633
15:26:57,372;392,923277;0,111503;0,125686;0,173844;-0,632344;-2,453951;-0,812086;25,009251
15:26:57,382;391,037354;0,107827;0,124636;0,16925;-0,763606;-2,834573;-1,08772;25,061761
15:26:57,392;394,809201;0,112028;0,125161;0,175681;-0,632344;-2,506451;-0,838337;25,061761
15:26:57,402;391,037354;0,110452;0,125161;0,174762;-0,724227;-2,742699;-1,127096;25,088015
15:26:57,412;393,394758;0,114128;0,133037;0,172925;-0,57984;-2,427701;-0,825211;25,074888
15:26:57,422;391,037354;0,114128;0,126736;0,175681;-0,737353;-2,703324;-1,113971;25,022379
15:26:57,432;392,923277;0,110977;0,127787;0,171087;-0,592966;-2,55895;-0,79896;25,101143
15:26:57,442;390,094392;0,110452;0,130412;0,1766;-0,737353;-2,768949;-1,08772;25,048633
15:26:57,452;395,280682;0,113603;0,126211;0,174762;-0,540461;-2,519576;-0,733333;25,035506
15:26:57,462;391,980316;0,115178;0,124111;0,175681;-0,763606;-2,716449;-1,113971;25,074888
15:26:57,472;391,037354;0,112028;0,127261;0,1766;-0,606092;-2,506451;-0,746459;25,048633
15:26:57,482;391,980316;0,112553;0,126211;0,175681;-0,789858;-2,624575;-1,048344;25,022379
15:26:57,492;392,923277;0,117278;0,131987;0,1766;-0,619218;-2,440826;-0,759584;25,009251
15:26:57,502;392,451797;0,110452;0,126736;0,172925;-0,776732;-2,690199;-1,08772;25,022379
15:26:57,512;394,33772;0,112028;0,127261;0,1766;-0,632344;-2,572075;-0,812086;25,035506
15:26:57,522;391,980316;0,115703;0,130937;0,16925;-0,75048;-2,808324;-1,08772;25,022379
15:26:57,532;395,752162;0,110452;0,123586;0,1766;-0,606092;-2,519576;-0,759584;25,048633
15:26:57,542;392,923277;0,110452;0,125161;0,170169;-0,724227;-2,650825;-1,074594;25,088015
15:26:57,552;393,866239;0,109402;0,123586;0,172925;-0,606092;-2,519576;-0,825211;25,074888
15:26:57,562;392,923277;0,110977;0,133562;0,172006;-0,789858;-2,729574;-1,061469;25,022379
15:26:57,572;393,394758;0,112553;0,126736;0,168331;-0,658597;-2,440826;-0,733333;25,048633
15:26:57,582;390,094392;0,115178;0,128837;0,170169;-0,763606;-2,768949;-1,074594;25,061761
15:26:57,592;391,980316;0,119903;0,135662;0,172925;-0,606092;-2,545825;-0,812086;25,022379
15:26:57,602;390,094392;0,118328;0,130412;0,178437;-0,776732;-2,703324;-1,08772;25,074888
15:26:57,612;393,866239;0,115178;0,123586;0,172925;-0,606092;-2,598325;-0,812086;25,022379
15:26:57,622;391,980316;0,112553;0,128312;0,171087;-0,776732;-2,703324;-1,100845;25,074888
15:26:57,632;392,451797;0,114128;0,127261;0,172925;-0,606092;-2,440826;-0,759584;25,035506
15:26:57,642;392,923277;0,115703;0,130412;0,172925;-0,75048;-2,847698;-1,035218;25,048633
15:26:57,652;392,923277;0,116753;0,127787;0,171087;-0,658597;-2,572075;-0,77271;25,035506
15:26:57,662;390,565873;0,109927;0,123586;0,174762;-0,737353;-2,808324;-1,08772;25,048633
15:26:57,672;394,33772;0,108352;0,126211;0,175681;-0,619218;-2,572075;-0,825211;25,035506
15:26:57,682;392,451797;0,113078;0,122011;0,173844;-0,802984;-2,729574;-1,048344;24,969869
15:26:57,692;394,809201;0,115178;0,130937;0,180275;-0,64547;-2,453951;-0,838337;25,061761
15:26:57,702;391,037354;0,115703;0,130937;0,172925;-0,737353;-2,61145;-1,08772;25,009251
15:26:57,712;390,565873;0,116753;0,127787;0,174762;-0,592966;-2,624575;-0,785835;25,088015
15:26:57,722;391,508835;0,114128;0,125161;0,173844;-0,737353;-2,703324;-1,127096;25,061761
15:26:57,732;392,451797;0,116228;0,122536;0,172006;-0,619218;-2,467076;-0,667706;24,956742
15:26:57,742;389,151431;0,124628;0,131987;0,178437;-0,763606;-2,742699;-1,127096;24,996124
15:26:57,752;389,622912;0,108877;0,127261;0,171087;-0,606092;-2,467076;-0,707082;25,009251
15:26:57,762;395,280682;0,110977;0,130412;0,175681;-0,737353;-2,716449;-1,140222;25,088015
15:26:57,772;393,866239;0,106252;0,127787;0,172925;-0,619218;-2,414576;-0,746459;25,035506
15:26:57,782;390,565873;0,110452;0,129362;0,178437;-0,789858;-2,755824;-1,08772;25,022379
15:26:57,792;391,037354;0,118853;0,138287;0,172925;-0,632344;-2,414576;-0,77271;24,969869
15:26:57,802;392,923277;0,113078;0,130412;0,172925;-0,763606;-2,755824;-1,08772;25,035506
15:26:57,812;393,866239;0,113603;0,127261;0,174762;-0,619218;-2,598325;-0,785835;25,035506
15:26:57,822;393,394758;0,117278;0,124636;0,171087;-0,711101;-2,795199;-1,153347;24,996124
15:26:57,832;391,037354;0,115178;0,125161;0,175681;-0,64547;-2,414576;-0,838337;25,022379
15:26:57,842;392,923277;0,113078;0,132512;0,172006;-0,737353;-2,716449;-1,100845;25,009251
15:26:57,852;393,866239;0,110977;0,130937;0,170169;-0,606092;-2,5852;-0,838337;25,061761
15:26:57,862;387,736988;0,111503;0,123586;0,175681;-0,763606;-2,742699;-1,179598;25,048633
15:26:57,872;391,508835;0,110977;0,131462;0,174762;-0,64547;-2,388327;-0,77271;25,035506
15:26:57,882;391,037354;0,114653;0,126211;0,177519;-0,763606;-2,782074;-1,08772;25,11427
15:26:57,892;392,451797;0,116228;0,126211;0,172006;-0,619218;-2,519576;-0,890838;25,088015
15:26:57,902;392,923277;0,110977;0,130937;0,178437;-0,724227;-2,650825;-1,022093;25,101143
15:26:57,912;396,223643;0,118328;0,129887;0,16925;-0,57984;-2,519576;-0,838337;25,061761
15:26:57,922;389,151431;0,112553;0,126736;0,174762;-0,737353;-2,742699;-1,113971;25,048633
15:26:57,932;390,565873;0,114653;0,129362;0,175681;-0,619218;-2,493326;-0,838337;25,035506
15:26:57,942;391,980316;0,110977;0,127787;0,173844;-0,737353;-2,768949;-1,061469;25,140525
15:26:57,952;393,866239;0,119378;0,132512;0,1766;-0,619218;-2,5852;-0,79896;25,022379
15:26:57,962;394,33772;0,113078;0,130937;0,172925;-0,75048;-2,66395;-1,127096;25,048633
15:26:57,972;391,980316;0,115178;0,131462;0,174762;-0,64547;-2,414576;-0,877713;25,048633
15:26:57,982;391,508835;0,113603;0,127261;0,171087;-0,737353;-2,782074;-1,08772;25,074888
15:26:57,992;392,923277;0,114128;0,131462;0,175681;-0,64547;-2,532701;-0,838337;25,088015
15:26:58,002;393,394758;0,108352;0,128312;0,173844;-0,776732;-2,742699;-1,035218;25,035506
15:26:58,012;393,394758;0,115703;0,129362;0,174762;-0,592966;-2,506451;-0,759584;25,127397
15:26:58,022;391,037354;0,112553;0,126736;0,16925;-0,697975;-2,782074;-1,022093;25,074888
15:26:58,032;391,508835;0,115178;0,131462;0,16925;-0,592966;-2,532701;-0,77271;25,074888
15:26:58,042;391,980316;0,110977;0,127261;0,172925;-0,789858;-2,598325;-1,074594;24,969869
15:26:58,052;395,280682;0,117278;0,129887;0,171087;-0,57984;-2,388327;-0,79896;24,982997
15:26:58,062;395,280682;0,107827;0,124636;0,173844;-0,724227;-2,742699;-1,113971;25,074888
15:26:58,072;396,223643;0,112553;0,126736;0,172006;-0,592966;-2,388327;-0,890838;25,048633
15:26:58,082;391,037354;0,114128;0,124111;0,173844;-0,776732;-2,677075;-1,061469;25,035506
15:26:58,092;395,280682;0,110452;0,134612;0,172006;-0,64547;-2,453951;-0,890838;25,009251
15:26:58,102;393,866239;0,116753;0,127787;0,172925;-0,75048;-2,716449;-1,035218;25,061761
15:26:58,112;392,923277;0,124103;0,138812;0,172925;-0,632344;-2,545825;-0,838337;25,088015
15:26:58,122;393,866239;0,115703;0,128837;0,172006;-0,75048;-2,690199;-1,061469;25,022379
15:26:58,132;392,923277;0,110977;0,127787;0,173844;-0,658597;-2,388327;-0,851462;25,088015
15:26:58,142;391,508835;0,110452;0,125686;0,172006;-0,737353;-2,834573;-1,048344;25,035506
15:26:58,152;395,752162;0,114653;0,126211;0,1766;-0,684849;-2,375202;-0,812086;25,009251
15:26:58,162;394,809201;0,108877;0,122536;0,172006;-0,737353;-2,703324;-1,022093;25,022379
15:26:58,172;392,451797;0,112028;0,124636;0,166494;-0,592966;-2,545825;-0,79896;25,035506
15:26:58,182;393,394758;0,107302;0,127261;0,174762;-0,776732;-2,742699;-1,127096;25,035506
15:26:58,192;394,33772;0,115703;0,122011;0,16925;-0,606092;-2,467076;-0,851462;24,982997
15:26:58,202;395,280682;0,110977;0,133037;0,16925;-0,75048;-2,808324;-1,113971;25,101143
15:26:58,212;394,33772;0,113078;0,125161;0,168331;-0,632344;-2,545825;-0,825211;25,048633
15:26:58,222;392,451797;0,110452;0,122011;0,170169;-0,724227;-2,729574;-1,048344;25,061761
15:26:58,232;395,752162;0,109927;0,128312;0,170169;-0,64547;-2,506451;-0,903964;25,061761
15:26:58,242;393,866239;0,107302;0,124111;0,16925;-0,75048;-2,834573;-1,048344;25,11427
15:26:58,252;395,752162;0,118853;0,128837;0,174762;-0,632344;-2,362077;-0,825211;25,022379
15:26:58,262;394,809201;0,108877;0,122011;0,172925;-0,75048;-2,650825;-1,061469;25,061761
15:26:58,272;397,166605;0,111503;0,129362;0,172925;-0,632344;-2,453951;-0,759584;25,035506
15:26:58,282;393,394758;0,114128;0,126211;0,172006;-0,776732;-2,887073;-1,061469;25,074888
15:26:58,292;398,581047;0,115178;0,129887;0,172006;-0,632344;-2,414576;-0,812086;25,035506
15:26:58,302;393,866239;0,108877;0,122011;0,172006;-0,763606;-2,795199;-1,08772;25,088015
15:26:58,312;399,524009;0,113078;0,125686;0,173844;-0,632344;-2,493326;-0,77271;25,088015
15:26:58,322;392,451797;0,108877;0,123586;0,168331;-0,75048;-2,768949;-1,061469;25,009251
15:26:58,332;399,524009;0,115703;0,126211;0,172006;-0,606092;-2,362077;-0,720208;25,035506
15:26:58,342;394,809201;0,112028;0,128312;0,173844;-0,75048;-2,834573;-1,022093;25,061761
15:26:58,352;393,866239;0,110977;0,129887;0,171087;-0,619218;-2,519576;-0,77271;24,996124
15:26:58,362;392,451797;0,120428;0,132512;0,172925;-0,776732;-2,545825;-1,035218;24,969869
15:26:58,372;396,695124;0,109927;0,123061;0,172925;-0,64547;-2,467076;-0,812086;25,009251
15:26:58,382;393,866239;0,108877;0,124111;0,177519;-0,724227;-2,847698;-1,035218;25,11427
15:26:58,392;391,980316;0,117803;0,144588;0,173844;-0,658597;-2,427701;-0,851462;24,996124
15:26:58,402;396,223643;0,104677;0,124636;0,174762;-0,724227;-2,6377;-0,956466;25,022379
15:26:58,412;398,581047;0,110977;0,130937;0,175681;-0,658597;-2,467076;-0,864588;25,048633
15:26:58,422;395,280682;0,117278;0,128837;0,171087;-0,737353;-2,808324;-0,995842;25,088015
15:26:58,432;396,695124;0,111503;0,127261;0,1766;-0,619218;-2,401452;-0,864588;25,088015
15:26:58,442;394,33772;0,108877;0,125161;0,168331;-0,697975;-2,755824;-1,048344;25,074888
15:26:58,452;395,752162;0,109402;0,122536;0,173844;-0,632344;-2,506451;-0,812086;25,101143
15:26:58,462;393,394758;0,118853;0,129362;0,174762;-0,737353;-2,677075;-1,140222;25,035506
15:26:58,472;395,752162;0,109927;0,127787;0,173844;-0,632344;-2,335827;-0,838337;25,022379
15:26:58,482;397,166605;0,109927;0,123061;0,16925;-0,724227;-2,742699;-1,048344;25,074888
15:26:58,492;398,581047;0,111503;0,127787;0,170169;-0,592966;-2,519576;-0,838337;25,061761
15:26:58,502;394,809201;0,107302;0,121486;0,172925;-0,737353;-2,742699;-1,008967;25,088015
15:26:58,512;396,695124;0,109927;0,126211;0,172006;-0,632344;-2,480201;-0,79896;25,048633
15:26:58,522;395,752162;0,113603;0,124636;0,172006;-0,737353;-2,795199;-0,982716;25,061761
15:26:58,532;395,280682;0,123053;0,129362;0,173844;-0,671723;-2,532701;-0,825211;25,11427
15:26:58,542;396,223643;0,109927;0,126211;0,172925;-0,737353;-2,729574;-0,995842;25,061761
15:26:58,552;399,99549;0,114128;0,131987;0,172925;-0,658597;-2,467076;-0,785835;25,061761
15:26:58,562;397,638086;0,108352;0,127261;0,170169;-0,75048;-2,808324;-1,048344;25,074888
15:26:58,572;392,923277;0,117278;0,133562;0,177519;-0,64547;-2,453951;-0,785835;25,088015
15:26:58,582;395,752162;0,114128;0,128312;0,172006;-0,724227;-2,821448;-1,061469;25,009251
15:26:58,592;396,223643;0,115703;0,131987;0,178437;-0,64547;-2,427701;-0,759584;25,11427
15:26:58,602;397,638086;0,110977;0,126736;0,172006;-0,776732;-2,808324;-0,982716;25,061761
15:26:58,612;401,881413;0,114653;0,134612;0,172006;-0,632344;-2,427701;-0,79896;25,088015
15:26:58,622;397,166605;0,113603;0,125161;0,170169;-0,737353;-2,66395;-1,022093;25,048633
15:26:58,632;397,638086;0,112553;0,125686;0,166494;-0,632344;-2,545825;-0,838337;25,048633
15:26:58,642;398,109567;0,110452;0,127261;0,172006;-0,776732;-2,808324;-1,035218;25,009251
15:26:58,652;401,409932;0,112553;0,127261;0,172006;-0,606092;-2,427701;-0,759584;25,048633
15:26:58,662;398,581047;0,112028;0,124111;0,170169;-0,737353;-2,690199;-1,074594;25,048633
15:26:58,672;399,99549;0,116228;0,125686;0,170169;-0,632344;-2,545825;-0,838337;25,022379
15:26:58,682;398,581047;0,109402;0,125161;0,172006;-0,75048;-2,742699;-1,022093;25,127397
15:26:58,692;394,809201;0,109402;0,123586;0,174762;-0,697975;-2,388327;-0,785835;25,022379
15:26:58,702;397,638086;0,110452;0,126211;0,16925;-0,737353;-2,755824;-1,08772;25,074888
15:26:58,712;396,223643;0,112553;0,129887;0,175681;-0,671723;-2,519576;-0,851462;25,088015
15:26:58,722;395,280682;0,108352;0,127787;0,172925;-0,724227;-2,729574;-1,035218;25,009251
15:26:58,732;399,052528;0,114128;0,135137;0,172925;-0,671723;-2,440826;-0,79896;25,061761
15:26:58,742;396,695124;0,117278;0,127787;0,172925;-0,763606;-2,900198;-1,048344;25,061761
15:26:58,752;394,809201;0,106252;0,124636;0,173844;-0,632344;-2,414576;-0,759584;25,101143
15:26:58,762;398,109567;0,113603;0,125686;0,172925;-0,763606;-2,768949;-1,035218;25,048633
15:26:58,772;394,33772;0,116228;0,125686;0,172925;-0,606092;-2,427701;-0,707082;25,153652
15:26:58,782;395,752162;0,113603;0,120436;0,172925;-0,763606;-2,703324;-1,048344;25,061761
15:26:58,792;398,109567;0,113078;0,127261;0,170169;-0,566714;-2,388327;-0,77271;25,074888
15:26:58,802;396,695124;0,109402;0,125161;0,172925;-0,737353;-2,860823;-1,061469;25,048633
15:26:58,812;397,638086;0,117278;0,131987;0,167413;-0,606092;-2,480201;-0,746459;24,982997
15:26:58,822;396,695124;0,109927;0,125686;0,172006;-0,724227;-2,808324;-1,048344;25,048633
15:26:58,832;394,33772;0,113603;0,125686;0,170169;-0,606092;-2,388327;-0,877713;25,048633
15:26:58,842;397,166605;0,112028;0,129362;0,171087;-0,724227;-2,847698;-1,08772;25,11427
15:26:58,852;397,638086;0,110977;0,127261;0,172925;-0,632344;-2,401452;-0,812086;25,048633
15:26:58,862;398,109567;0,113603;0,126211;0,177519;-0,697975;-2,650825;-1,008967;25,022379
15:26:58,872;397,166605;0,112028;0,130412;0,173844;-0,671723;-2,348952;-0,759584;25,009251
15:26:58,882;396,695124;0,107302;0,124636;0,170169;-0,75048;-2,795199;-1,022093;25,022379
15:26:58,892;395,280682;0,112028;0,126736;0,175681;-0,632344;-2,480201;-0,759584;25,035506
15:26:58,902;396,223643;0,112553;0,122536;0,172006;-0,763606;-2,703324;-1,048344;25,035506
15:26:58,912;399,524009;0,107302;0,128312;0,172006;-0,566714;-2,414576;-0,733333;25,048633
15:26:58,922;397,166605;0,112028;0,130937;0,174762;-0,776732;-2,703324;-1,061469;25,061761
15:26:58,932;399,052528;0,113078;0,135137;0,173844;-0,619218;-2,322702;-0,785835;25,061761
15:26:58,942;395,280682;0,114653;0,128837;0,1766;-0,75048;-2,6377;-1,061469;25,048633
15:26:58,952;400,466971;0,109927;0,128312;0,171087;-0,64547;-2,55895;-0,759584;25,022379
15:26:58,962;400,466971;0,119378;0,138812;0,172006;-0,737353;-2,703324;-1,061469;25,074888
15:26:58,972;398,581047;0,113078;0,127261;0,172006;-0,658597;-2,414576;-0,812086;25,009251
15:26:58,982;397,166605;0,110977;0,122011;0,16925;-0,737353;-2,677075;-1,048344;25,088015
15:26:58,992;398,109567;0,113603;0,127787;0,170169;-0,64547;-2,480201;-0,759584;25,022379
15:26:59,002;395,280682;0,108877;0,126211;0,171087;-0,763606;-2,795199;-1,08772;25,074888
15:26:59,012;395,752162;0,118328;0,130937;0,172006;-0,64547;-2,467076;-0,720208;24,956742
15:26:59,022;397,166605;0,110452;0,127261;0,168331;-0,75048;-2,755824;-1,048344;25,061761
15:26:59,032;393,866239;0,108877;0,124111;0,172006;-0,658597;-2,55895;-0,79896;25,074888
15:26:59,042;396,223643;0,114653;0,123586;0,171087;-0,776732;-2,742699;-1,140222;25,009251
15:26:59,052;397,638086;0,111503;0,127787;0,16925;-0,592966;-2,388327;-0,746459;25,022379
15:26:59,062;396,695124;0,114128;0,125161;0,172925;-0,776732;-2,900198;-1,113971;25,074888
15:26:59,072;394,33772;0,111503;0,126736;0,170169;-0,632344;-2,467076;-0,720208;25,088015
15:26:59,082;396,223643;0,107302;0,124636;0,171087;-0,776732;-2,703324;-1,061469;25,048633
15:26:59,092;397,638086;0,124628;0,129887;0,170169;-0,57984;-2,348952;-0,77271;25,009251
15:26:59,102;396,223643;0,106777;0,123586;0,173844;-0,763606;-2,729574;-1,08772;25,009251
15:26:59,112;400,466971;0,112028;0,123061;0,173844;-0,592966;-2,362077;-0,733333;25,048633
15:26:59,122;399,99549;0,110977;0,125686;0,171087;-0,763606;-2,716449;-1,061469;25,074888
15:26:59,132;397,166605;0,109927;0,124636;0,174762;-0,619218;-2,545825;-0,79896;25,022379
15:26:59,142;396,223643;0,116228;0,129887;0,172006;-0,75048;-2,755824;-1,08772;25,074888
15:26:59,152;399,052528;0,115178;0,125686;0,172925;-0,606092;-2,493326;-0,680832;25,035506
15:26:59,162;396,223643;0,110977;0,129362;0,16925;-0,75048;-2,808324;-1,192723;25,088015
15:26:59,172;396,223643;0,112028;0,128312;0,179356;-0,64547;-2,453951;-0,79896;25,048633
15:26:59,182;395,752162;0,112028;0,129362;0,16925;-0,737353;-2,860823;-1,08772;25,088015
15:26:59,192;395,752162;0,108877;0,128312;0,172006;-0,64547;-2,467076;-0,785835;25,048633
15:26:59,202;397,638086;0,110977;0,126211;0,170169;-0,81611;-2,716449;-1,113971;25,074888
15:26:59,212;394,809201;0,113603;0,133562;0,172925;-0,592966;-2,624575;-0,851462;25,035506
15:26:59,222;397,166605;0,113078;0,123061;0,1766;-0,711101;-2,755824;-1,035218;25,022379
15:26:59,232;400,938452;0,112553;0,135137;0,16925;-0,592966;-2,414576;-0,693957;25,061761
15:26:59,242;397,638086;0,112553;0,124636;0,171087;-0,75048;-2,66395;-1,100845;25,061761
15:26:59,252;398,109567;0,115178;0,128837;0,173844;-0,64547;-2,519576;-0,812086;25,035506
15:26:59,262;394,33772;0,119903;0,129362;0,16925;-0,75048;-2,624575;-1,061469;25,127397
15:26:59,272;397,638086;0,119378;0,128312;0,16925;-0,606092;-2,532701;-0,79896;25,035506
15:26:59,282;396,695124;0,114653;0,131987;0,16925;-0,724227;-2,768949;-1,100845;25,101143
15:26:59,292;396,223643;0,109402;0,124636;0,174762;-0,64547;-2,427701;-0,77271;25,048633
15:26:59,302;396,695124;0,112028;0,127787;0,171087;-0,737353;-2,66395;-1,022093;24,969869
15:26:59,312;399,052528;0,117278;0,128837;0,175681;-0,632344;-2,440826;-0,79896;25,074888
15:26:59,322;396,695124;0,113603;0,125161;0,16925;-0,737353;-2,703324;-1,074594;24,982997
15:26:59,332;397,166605;0,111503;0,125686;0,172006;-0,592966;-2,427701;-0,746459;24,996124
15:26:59,342;396,695124;0,115178;0,123586;0,171087;-0,711101;-2,834573;-1,113971;25,101143
15:26:59,352;398,109567;0,112028;0,128312;0,171087;-0,64547;-2,506451;-0,759584;25,022379
15:26:59,362;398,581047;0,108877;0,124111;0,172925;-0,802984;-2,729574;-1,048344;25,022379
