Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
15:02:20,582;394,809201;0,111503;0,124636;0,172006;-0,592966;-2,480201;-0,877713;25,009251
15:02:20,592;397,166605;0,113603;0,128312;0,171087;-0,553587;-2,375202;-0,838337;25,074888
15:02:20,602;392,451797;0,112553;0,124636;0,175681;-0,619218;-2,453951;-0,956466;25,048633
15:02:20,612;393,394758;0,108352;0,124111;0,172925;-0,553587;-2,427701;-0,864588;25,048633
15:02:20,622;392,923277;0,110977;0,126736;0,171087;-0,619218;-2,467076;-0,890838;25,035506
15:02:20,632;394,33772;0,110977;0,121486;0,171087;-0,527335;-2,519576;-0,877713;25,022379
15:02:20,642;399,052528;0,113078;0,128312;0,178437;-0,592966;-2,440826;-0,851462;25,101143
15:02:20,652;393,394758;0,116228;0,131462;0,171087;-0,501083;-2,598325;-0,851462;25,061761
15:02:20,662;392,451797;0,114653;0,130412;0,172925;-0,592966;-2,362077;-0,825211;25,061761
15:02:20,672;394,809201;0,121478;0,130412;0,173844;-0,553587;-2,55895;-0,838337;24,996124
15:02:20,682;393,866239;0,109402;0,125161;0,175681;-0,619218;-2,414576;-0,825211;25,074888
15:02:20,692;392,451797;0,110452;0,123586;0,172006;-0,566714;-2,453951;-0,864588;24,864851
15:02:20,702;392,451797;0,110977;0,123586;0,171087;-0,57984;-2,388327;-0,759584;25,074888
15:02:20,712;394,809201;0,115703;0,125161;0,175681;-0,57984;-2,5852;-0,838337;25,061761
15:02:20,722;393,394758;0,111503;0,125686;0,172006;-0,57984;-2,440826;-0,838337;25,035506
15:02:20,732;391,980316;0,111503;0,123061;0,172925;-0,592966;-2,440826;-0,864588;25,009251
15:02:20,742;394,33772;0,113078;0,125686;0,16925;-0,592966;-2,362077;-0,77271;25,088015
15:02:20,752;393,394758;0,119903;0,124636;0,171087;-0,553587;-2,414576;-0,864588;25,048633
15:02:20,762;394,809201;0,109402;0,123061;0,177519;-0,632344;-2,375202;-0,838337;25,009251
15:02:20,772;393,866239;0,107827;0,122011;0,171087;-0,57984;-2,545825;-0,890838;25,048633
15:02:20,782;395,280682;0,117278;0,127261;0,171087;-0,619218;-2,506451;-0,838337;25,074888
15:02:20,792;391,980316;0,110977;0,132512;0,170169;-0,553587;-2,532701;-0,890838;25,048633
15:02:20,802;395,280682;0,113078;0,128837;0,177519;-0,632344;-2,348952;-0,812086;25,009251
15:02:20,812;401,409932;0,112028;0,132512;0,170169;-0,540461;-2,572075;-0,877713;24,956742
15:02:20,822;398,581047;0,117278;0,134087;0,173844;-0,553587;-2,388327;-0,812086;25,061761
15:02:20,832;390,565873;0,115703;0,129887;0,173844;-0,592966;-2,506451;-0,890838;25,048633
15:02:20,842;393,866239;0,115178;0,124111;0,172925;-0,592966;-2,427701;-0,825211;25,061761
15:02:20,852;393,866239;0,111503;0,127787;0,173844;-0,540461;-2,572075;-0,956466;25,048633
15:02:20,862;393,394758;0,108877;0,126736;0,172925;-0,606092;-2,388327;-0,759584;24,996124
15:02:20,872;394,809201;0,107302;0,122011;0,170169;-0,592966;-2,362077;-0,917089;24,996124
15:02:20,882;391,980316;0,109402;0,119386;0,172925;-0,57984;-2,414576;-0,812086;24,956742
15:02:20,892;392,923277;0,110452;0,123061;0,172925;-0,592966;-2,427701;-0,890838;25,088015
15:02:20,902;393,866239;0,109927;0,124111;0,172925;-0,57984;-2,440826;-0,759584;24,969869
15:02:20,912;389,151431;0,108352;0,123586;0,172006;-0,606092;-2,467076;-0,838337;24,969869
15:02:20,922;395,752162;0,119378;0,129362;0,172925;-0,592966;-2,506451;-0,825211;24,91736
15:02:20,932;396,223643;0,118853;0,133562;0,172006;-0,57984;-2,440826;-0,877713;24,996124
15:02:20,942;393,866239;0,111503;0,125686;0,172925;-0,619218;-2,375202;-0,79896;24,943615
15:02:20,952;395,752162;0,115703;0,127787;0,175681;-0,57984;-2,61145;-0,917089;24,996124
15:02:20,962;394,33772;0,107827;0,125161;0,174762;-0,606092;-2,335827;-0,812086;24,982997
15:02:20,972;392,451797;0,111503;0,128312;0,174762;-0,553587;-2,55895;-0,851462;25,048633
15:02:20,982;395,280682;0,108352;0,124636;0,175681;-0,566714;-2,401452;-0,79896;25,022379
15:02:20,992;395,280682;0,106777;0,123586;0,170169;-0,566714;-2,572075;-0,877713;25,035506
15:02:21,002;394,33772;0,120428;0,126211;0,173844;-0,64547;-2,427701;-0,825211;25,022379
15:02:21,012;393,866239;0,108352;0,125161;0,171087;-0,566714;-2,572075;-0,812086;24,969869
15:02:21,022;393,866239;0,109402;0,121486;0,172006;-0,592966;-2,493326;-0,851462;25,048633
15:02:21,032;393,866239;0,110977;0,124636;0,178437;-0,592966;-2,467076;-0,877713;25,009251
15:02:21,042;394,809201;0,116753;0,133037;0,172925;-0,619218;-2,506451;-0,838337;24,982997
15:02:21,052;394,33772;0,118328;0,128837;0,175681;-0,57984;-2,480201;-0,890838;25,074888
15:02:21,062;395,752162;0,114653;0,140388;0,173844;-0,553587;-2,453951;-0,812086;24,930487
15:02:21,072;394,809201;0,113078;0,133562;0,1766;-0,606092;-2,453951;-0,838337;25,009251
15:02:21,082;395,280682;0,111503;0,130937;0,173844;-0,57984;-2,519576;-0,851462;25,009251
15:02:21,092;394,33772;0,111503;0,126736;0,173844;-0,553587;-2,414576;-0,838337;24,996124
15:02:21,102;394,33772;0,115178;0,133562;0,173844;-0,606092;-2,427701;-0,838337;24,996124
15:02:21,112;396,695124;0,110452;0,129887;0,175681;-0,553587;-2,598325;-0,917089;25,009251
15:02:21,122;398,109567;0,117278;0,129887;0,175681;-0,658597;-2,362077;-0,851462;24,996124
15:02:21,132;399,052528;0,117278;0,128312;0,172925;-0,566714;-2,55895;-0,851462;24,996124
15:02:21,142;393,866239;0,115178;0,124636;0,1766;-0,606092;-2,388327;-0,812086;25,009251
15:02:21,152;395,280682;0,114653;0,128312;0,173844;-0,553587;-2,545825;-0,812086;24,969869
15:02:21,162;394,33772;0,108352;0,123061;0,174762;-0,592966;-2,453951;-0,79896;25,009251
15:02:21,172;391,508835;0,106252;0,122011;0,175681;-0,566714;-2,427701;-0,864588;24,982997
15:02:21,182;395,280682;0,113603;0,127261;0,1766;-0,619218;-2,414576;-0,79896;25,022379
15:02:21,192;393,394758;0,112553;0,128837;0,171087;-0,566714;-2,598325;-0,877713;24,969869
15:02:21,202;391,980316;0,119903;0,133037;0,171087;-0,606092;-2,453951;-0,903964;25,061761
15:02:21,212;392,451797;0,106777;0,125686;0,174762;-0,566714;-2,493326;-0,864588;25,061761
15:02:21,222;393,394758;0,107827;0,122011;0,171087;-0,592966;-2,519576;-0,825211;24,969869
15:02:21,232;394,33772;0,108877;0,128312;0,173844;-0,57984;-2,335827;-0,851462;25,022379
15:02:21,242;393,866239;0,105727;0,122536;0,175681;-0,619218;-2,453951;-0,746459;24,982997
15:02:21,252;394,809201;0,107302;0,124636;0,175681;-0,553587;-2,401452;-0,917089;25,022379
15:02:21,262;391,980316;0,111503;0,126736;0,172006;-0,606092;-2,506451;-0,812086;24,956742
15:02:21,272;397,638086;0,113603;0,126211;0,172925;-0,566714;-2,480201;-0,917089;25,048633
15:02:21,282;393,866239;0,112028;0,135662;0,173844;-0,619218;-2,427701;-0,785835;24,996124
15:02:21,292;395,280682;0,109927;0,126211;0,172925;-0,566714;-2,519576;-0,877713;24,996124
15:02:21,302;391,980316;0,110452;0,126211;0,177519;-0,619218;-2,414576;-0,759584;25,048633
15:02:21,312;394,33772;0,113603;0,128837;0,172006;-0,566714;-2,532701;-0,956466;25,009251
15:02:21,322;394,33772;0,110452;0,124111;0,175681;-0,64547;-2,467076;-0,77271;24,982997
15:02:21,332;397,638086;0,109927;0,124111;0,175681;-0,553587;-2,427701;-0,851462;24,996124
15:02:21,342;396,695124;0,114128;0,126211;0,175681;-0,592966;-2,440826;-0,812086;24,956742
15:02:21,352;394,33772;0,116753;0,134087;0,174762;-0,592966;-2,545825;-0,890838;25,022379
15:02:21,362;393,394758;0,112553;0,123061;0,172006;-0,619218;-2,532701;-0,79896;24,982997
15:02:21,372;398,581047;0,110977;0,127261;0,173844;-0,57984;-2,401452;-0,995842;25,035506
15:02:21,382;392,923277;0,112553;0,126736;0,174762;-0,592966;-2,427701;-0,746459;24,969869
15:02:21,392;392,923277;0,108877;0,123061;0,175681;-0,566714;-2,440826;-0,930215;25,074888
15:02:21,402;393,394758;0,112028;0,130937;0,175681;-0,57984;-2,545825;-0,79896;24,969869
15:02:21,412;394,809201;0,116753;0,129362;0,1766;-0,566714;-2,480201;-0,917089;25,035506
15:02:21,422;393,866239;0,117803;0,129887;0,173844;-0,57984;-2,414576;-0,79896;24,943615
15:02:21,432;395,280682;0,108352;0,126211;0,174762;-0,566714;-2,532701;-0,877713;25,088015
15:02:21,442;394,809201;0,114128;0,130937;0,171087;-0,619218;-2,480201;-0,812086;24,996124
15:02:21,452;389,622912;0,112028;0,129362;0,170169;-0,527335;-2,401452;-0,785835;24,982997
15:02:21,462;393,866239;0,114128;0,125686;0,177519;-0,57984;-2,427701;-0,733333;24,996124
15:02:21,472;391,037354;0,116228;0,130937;0,172006;-0,57984;-2,6377;-0,812086;25,035506
15:02:21,482;396,695124;0,108352;0,126736;0,1766;-0,632344;-2,414576;-0,838337;25,009251
15:02:21,492;394,33772;0,117278;0,140913;0,172925;-0,619218;-2,493326;-0,825211;24,996124
15:02:21,502;399,052528;0,115178;0,127261;0,171087;-0,632344;-2,55895;-0,79896;24,969869
15:02:21,512;391,980316;0,118853;0,121486;0,170169;-0,57984;-2,375202;-0,890838;24,956742
15:02:21,522;394,33772;0,109927;0,121486;0,16925;-0,592966;-2,440826;-0,812086;24,982997
15:02:21,532;392,923277;0,107302;0,123061;0,172006;-0,57984;-2,388327;-0,864588;25,009251
15:02:21,542;395,280682;0,114653;0,131462;0,170169;-0,57984;-2,61145;-0,877713;25,048633
15:02:21,552;393,394758;0,116228;0,135662;0,173844;-0,592966;-2,506451;-0,825211;24,943615
15:02:21,562;396,223643;0,113603;0,126211;0,175681;-0,592966;-2,493326;-0,877713;25,022379
15:02:21,572;397,166605;0,114653;0,125686;0,1766;-0,606092;-2,545825;-0,825211;24,996124
15:02:21,582;394,33772;0,116228;0,127261;0,170169;-0,592966;-2,401452;-0,79896;24,982997
15:02:21,592;393,394758;0,117803;0,135137;0,172925;-0,540461;-2,348952;-0,79896;25,061761
15:02:21,602;389,622912;0,113078;0,125686;0,172006;-0,619218;-2,401452;-0,825211;24,996124
15:02:21,612;393,394758;0,109402;0,128837;0,171087;-0,566714;-2,506451;-0,79896;24,982997
15:02:21,622;394,809201;0,108352;0,124636;0,174762;-0,619218;-2,401452;-0,877713;24,969869
15:02:21,632;393,866239;0,110977;0,126211;0,170169;-0,553587;-2,532701;-0,812086;25,048633
15:02:21,642;394,33772;0,117278;0,131462;0,174762;-0,606092;-2,5852;-0,930215;25,074888
15:02:21,652;394,809201;0,107827;0,125161;0,172925;-0,566714;-2,467076;-0,917089;24,969869
15:02:21,662;394,33772;0,111503;0,125161;0,171087;-0,553587;-2,453951;-0,838337;24,996124
15:02:21,672;391,980316;0,122003;0,129887;0,171087;-0,566714;-2,493326;-0,825211;24,956742
15:02:21,682;391,508835;0,108352;0,125686;0,170169;-0,606092;-2,467076;-0,825211;24,996124
15:02:21,692;395,752162;0,108877;0,126211;0,173844;-0,540461;-2,427701;-0,825211;24,996124
15:02:21,702;391,980316;0,113603;0,127787;0,173844;-0,619218;-2,572075;-0,79896;25,009251
15:02:21,712;392,451797;0,116753;0,124636;0,172925;-0,57984;-2,388327;-0,838337;25,022379
15:02:21,722;396,223643;0,107827;0,129362;0,172925;-0,606092;-2,348952;-0,812086;24,996124
15:02:21,732;395,280682;0,115178;0,128837;0,177519;-0,566714;-2,467076;-0,890838;25,061761
15:02:21,742;392,451797;0,112028;0,127787;0,173844;-0,592966;-2,427701;-0,825211;24,943615
15:02:21,752;395,752162;0,107827;0,127261;0,1766;-0,553587;-2,453951;-0,785835;24,996124
15:02:21,762;394,809201;0,116228;0,137762;0,172925;-0,57984;-2,5852;-0,851462;24,956742
15:02:21,772;393,866239;0,113078;0,129362;0,173844;-0,592966;-2,545825;-0,838337;25,022379
15:02:21,782;394,809201;0,115178;0,127261;0,1766;-0,632344;-2,467076;-0,851462;25,022379
15:02:21,792;395,752162;0,114653;0,127261;0,174762;-0,527335;-2,375202;-0,890838;25,088015
15:02:21,802;393,866239;0,112553;0,128312;0,177519;-0,619218;-2,467076;-0,812086;24,969869
15:02:21,812;396,695124;0,115703;0,127261;0,173844;-0,540461;-2,453951;-0,890838;24,969869
15:02:21,822;395,280682;0,111503;0,126736;0,1766;-0,606092;-2,480201;-0,825211;25,074888
15:02:21,832;393,866239;0,113603;0,125161;0,172006;-0,57984;-2,545825;-0,903964;25,035506
15:02:21,842;397,166605;0,109927;0,121486;0,171087;-0,632344;-2,5852;-0,838337;24,956742
15:02:21,852;394,33772;0,112028;0,124636;0,172925;-0,57984;-2,309577;-0,825211;24,996124
15:02:21,862;396,695124;0,114128;0,134612;0,172925;-0,606092;-2,414576;-0,79896;25,009251
15:02:21,872;393,866239;0,109402;0,129362;0,173844;-0,57984;-2,467076;-0,838337;24,969869
15:02:21,882;392,923277;0,108877;0,127261;0,175681;-0,592966;-2,572075;-0,77271;25,022379
15:02:21,892;393,394758;0,112028;0,127787;0,172925;-0,566714;-2,375202;-0,838337;25,009251
15:02:21,902;394,809201;0,110452;0,125161;0,172925;-0,57984;-2,598325;-0,838337;25,035506
15:02:21,912;397,166605;0,109402;0,124636;0,174762;-0,57984;-2,362077;-0,79896;24,969869
15:02:21,922;395,280682;0,108352;0,125161;0,171087;-0,592966;-2,493326;-0,917089;25,022379
15:02:21,932;395,752162;0,112553;0,124111;0,172006;-0,57984;-2,467076;-0,851462;25,035506
15:02:21,942;398,109567;0,110977;0,124636;0,175681;-0,606092;-2,427701;-0,812086;24,969869
15:02:21,952;393,394758;0,110452;0,123061;0,174762;-0,57984;-2,375202;-0,79896;25,009251
15:02:21,962;395,280682;0,107302;0,120436;0,172006;-0,658597;-2,427701;-0,825211;24,956742
15:02:21,972;392,923277;0,116228;0,127261;0,173844;-0,566714;-2,467076;-0,838337;25,048633
15:02:21,982;393,394758;0,108877;0,124111;0,173844;-0,632344;-2,480201;-0,956466;24,982997
15:02:21,992;397,166605;0,118328;0,124636;0,173844;-0,566714;-2,362077;-0,785835;24,982997
15:02:22,002;395,752162;0,113603;0,125161;0,172925;-0,606092;-2,598325;-0,864588;25,048633
15:02:22,012;392,923277;0,115178;0,127787;0,170169;-0,553587;-2,519576;-0,79896;25,009251
15:02:22,022;394,33772;0,111503;0,126736;0,174762;-0,606092;-2,480201;-0,838337;24,982997
15:02:22,032;397,166605;0,119378;0,141438;0,174762;-0,566714;-2,598325;-0,838337;25,035506
15:02:22,042;394,809201;0,113603;0,134612;0,171087;-0,632344;-2,401452;-0,890838;24,996124
15:02:22,052;396,695124;0,110977;0,129362;0,172006;-0,592966;-2,296452;-0,838337;24,982997
15:02:22,062;395,752162;0,116753;0,127261;0,175681;-0,606092;-2,519576;-0,864588;24,982997
15:02:22,072;395,752162;0,113603;0,127261;0,172925;-0,592966;-2,375202;-0,785835;25,035506
15:02:22,082;393,866239;0,106252;0,122536;0,173844;-0,632344;-2,453951;-0,851462;24,982997
15:02:22,092;395,280682;0,107827;0,127261;0,171087;-0,540461;-2,453951;-0,825211;25,048633
15:02:22,102;396,223643;0,109402;0,124636;0,172925;-0,606092;-2,598325;-0,903964;24,969869
15:02:22,112;395,752162;0,108352;0,126736;0,172925;-0,57984;-2,388327;-0,785835;25,009251
15:02:22,122;395,280682;0,112553;0,129887;0,173844;-0,632344;-2,532701;-0,930215;25,035506
15:02:22,132;395,752162;0,117278;0,131462;0,172006;-0,553587;-2,414576;-0,785835;24,996124
15:02:22,142;395,280682;0,112028;0,125161;0,174762;-0,64547;-2,55895;-0,890838;24,996124
15:02:22,152;397,638086;0,110452;0,127787;0,172925;-0,566714;-2,467076;-0,785835;24,982997
15:02:22,162;392,923277;0,108352;0,126736;0,177519;-0,632344;-2,453951;-0,890838;25,035506
15:02:22,172;398,109567;0,109927;0,124636;0,172006;-0,540461;-2,506451;-0,812086;25,048633
15:02:22,182;396,223643;0,112553;0,128312;0,1766;-0,606092;-2,467076;-0,864588;25,035506
15:02:22,192;396,695124;0,107827;0,122011;0,170169;-0,606092;-2,480201;-0,785835;24,996124
15:02:22,202;395,752162;0,116228;0,128312;0,174762;-0,566714;-2,55895;-0,877713;24,982997
15:02:22,212;396,695124;0,111503;0,124636;0,175681;-0,540461;-2,427701;-0,825211;25,009251
15:02:22,222;396,695124;0,107827;0,125686;0,172925;-0,606092;-2,453951;-0,877713;25,061761
15:02:22,232;396,223643;0,113078;0,130412;0,174762;-0,592966;-2,467076;-0,79896;25,022379
15:02:22,242;395,752162;0,115703;0,130412;0,16925;-0,632344;-2,467076;-0,930215;25,048633
15:02:22,252;397,166605;0,110452;0,125686;0,173844;-0,566714;-2,388327;-0,720208;25,035506
15:02:22,262;393,394758;0,107827;0,123061;0,173844;-0,619218;-2,572075;-0,917089;25,009251
15:02:22,272;396,223643;0,108877;0,127787;0,173844;-0,540461;-2,375202;-0,785835;24,996124
15:02:22,282;394,33772;0,109927;0,118861;0,16925;-0,606092;-2,427701;-0,930215;25,022379
15:02:22,292;393,866239;0,109927;0,127787;0,16925;-0,57984;-2,348952;-0,693957;24,996124
15:02:22,302;397,166605;0,110452;0,122536;0,172925;-0,64547;-2,624575;-0,890838;25,009251
15:02:22,312;395,752162;0,109402;0,124111;0,168331;-0,527335;-2,401452;-0,825211;25,088015
15:02:22,322;395,752162;0,106252;0,120961;0,173844;-0,606092;-2,414576;-0,890838;25,009251
15:02:22,332;396,695124;0,114128;0,126736;0,16925;-0,553587;-2,519576;-0,79896;24,996124
15:02:22,342;396,223643;0,111503;0,130412;0,175681;-0,606092;-2,480201;-0,877713;25,009251
15:02:22,352;395,752162;0,108877;0,123586;0,172006;-0,553587;-2,519576;-0,825211;24,996124
15:02:22,362;397,638086;0,106252;0,126211;0,172925;-0,592966;-2,480201;-0,864588;25,035506
15:02:22,372;395,280682;0,110977;0,133562;0,175681;-0,57984;-2,506451;-0,79896;24,996124
15:02:22,382;396,695124;0,117803;0,136712;0,173844;-0,606092;-2,362077;-0,851462;25,022379
15:02:22,392;396,695124;0,115703;0,131987;0,178437;-0,566714;-2,401452;-0,838337;24,996124
15:02:22,402;395,752162;0,109927;0,131987;0,172006;-0,592966;-2,572075;-0,969591;25,009251
15:02:22,412;396,695124;0,114128;0,139337;0,177519;-0,540461;-2,506451;-0,838337;25,048633
15:02:22,422;395,752162;0,108877;0,122011;0,172925;-0,592966;-2,440826;-0,890838;24,956742
15:02:22,432;395,752162;0,114128;0,125686;0,172925;-0,540461;-2,309577;-0,812086;24,996124
15:02:22,442;399,524009;0,112028;0,126211;0,174762;-0,592966;-2,519576;-0,903964;25,101143
15:02:22,452;399,99549;0,113078;0,131987;0,173844;-0,553587;-2,348952;-0,720208;25,088015
15:02:22,462;396,695124;0,116228;0,129887;0,171087;-0,619218;-2,6377;-0,930215;25,022379
15:02:22,472;397,166605;0,108352;0,122011;0,164656;-0,527335;-2,519576;-0,79896;25,009251
15:02:22,482;394,809201;0,114128;0,126736;0,172925;-0,592966;-2,545825;-0,903964;24,969869
15:02:22,492;399,524009;0,112028;0,129362;0,170169;-0,540461;-2,348952;-0,79896;24,996124
15:02:22,502;397,638086;0,112553;0,123061;0,175681;-0,606092;-2,519576;-0,825211;25,088015
15:02:22,512;399,524009;0,112553;0,124111;0,170169;-0,57984;-2,335827;-0,825211;25,022379
15:02:22,522;396,695124;0,109927;0,130937;0,1766;-0,57984;-2,453951;-0,812086;25,088015
15:02:22,532;398,581047;0,115178;0,128837;0,172925;-0,553587;-2,414576;-0,746459;24,982997
15:02:22,542;396,695124;0,113603;0,127261;0,175681;-0,619218;-2,493326;-0,851462;24,996124
15:02:22,552;398,581047;0,121478;0,130937;0,173844;-0,592966;-2,243953;-0,838337;24,91736
15:02:22,562;396,695124;0,107302;0,126211;0,171087;-0,606092;-2,519576;-0,903964;25,009251
15:02:22,572;397,638086;0,111503;0,127261;0,1766;-0,553587;-2,362077;-0,812086;24,969869
15:02:22,582;394,809201;0,115703;0,124111;0,172925;-0,632344;-2,572075;-0,930215;24,982997
15:02:22,592;396,223643;0,114653;0,130412;0,175681;-0,566714;-2,322702;-0,838337;25,048633
15:02:22,602;394,809201;0,112028;0,130937;0,173844;-0,632344;-2,6377;-0,903964;25,048633
15:02:22,612;396,223643;0,109927;0,126736;0,172006;-0,566714;-2,388327;-0,812086;25,088015
15:02:22,622;397,638086;0,112553;0,133037;0,172925;-0,64547;-2,467076;-0,917089;24,969869
15:02:22,632;395,280682;0,114653;0,127261;0,171087;-0,540461;-2,427701;-0,825211;25,035506
15:02:22,642;395,280682;0,107302;0,122536;0,173844;-0,658597;-2,5852;-0,903964;25,022379
15:02:22,652;396,223643;0,119378;0,125686;0,16925;-0,57984;-2,375202;-0,864588;24,982997
15:02:22,662;395,752162;0,114128;0,123061;0,175681;-0,619218;-2,55895;-0,864588;24,982997
15:02:22,672;395,280682;0,119378;0,125686;0,171087;-0,566714;-2,401452;-0,785835;25,009251
15:02:22,682;396,223643;0,112028;0,121486;0,172006;-0,606092;-2,440826;-0,851462;24,996124
15:02:22,692;394,809201;0,108877;0,128837;0,168331;-0,527335;-2,348952;-0,785835;25,009251
15:02:22,702;393,866239;0,107302;0,125161;0,168331;-0,606092;-2,598325;-0,864588;25,048633
15:02:22,712;395,752162;0,112553;0,126736;0,171087;-0,553587;-2,257078;-0,825211;25,009251
15:02:22,722;395,280682;0,114653;0,128837;0,172925;-0,606092;-2,650825;-0,825211;24,969869
15:02:22,732;396,223643;0,115178;0,132512;0,172006;-0,57984;-2,362077;-0,825211;24,982997
15:02:22,742;395,280682;0,109927;0,125161;0,173844;-0,592966;-2,480201;-0,930215;25,035506
15:02:22,752;399,524009;0,119378;0,131462;0,172925;-0,527335;-2,348952;-0,759584;25,022379
15:02:22,762;396,223643;0,113603;0,124111;0,172006;-0,619218;-2,6377;-0,917089;24,969869
15:02:22,772;396,695124;0,111503;0,129362;0,173844;-0,57984;-2,322702;-0,746459;25,022379
15:02:22,782;396,695124;0,108352;0,126736;0,175681;-0,619218;-2,55895;-0,930215;25,009251
15:02:22,792;396,223643;0,109927;0,127787;0,173844;-0,566714;-2,375202;-0,759584;25,022379
15:02:22,802;391,037354;0,107827;0,126736;0,172925;-0,619218;-2,493326;-0,930215;24,982997
15:02:22,812;398,109567;0,123053;0,142488;0,172006;-0,566714;-2,348952;-0,77271;25,088015
15:02:22,822;396,223643;0,112028;0,127787;0,175681;-0,632344;-2,6377;-0,903964;25,048633
15:02:22,832;398,581047;0,113078;0,126211;0,173844;-0,619218;-2,401452;-0,733333;24,982997
15:02:22,842;398,581047;0,116753;0,127261;0,175681;-0,592966;-2,61145;-0,982716;25,088015
15:02:22,852;396,695124;0,113078;0,127261;0,171087;-0,540461;-2,467076;-0,720208;25,022379
15:02:22,862;398,109567;0,109927;0,125686;0,172006;-0,619218;-2,506451;-0,864588;25,022379
15:02:22,872;395,752162;0,116228;0,130412;0,175681;-0,566714;-2,335827;-0,759584;24,996124
15:02:22,882;397,166605;0,112028;0,125161;0,172925;-0,57984;-2,624575;-0,890838;25,074888
15:02:22,892;396,223643;0,118328;0,129362;0,173844;-0,527335;-2,375202;-0,77271;24,996124
15:02:22,902;395,752162;0,121478;0,132512;0,172925;-0,64547;-2,453951;-0,812086;24,996124
15:02:22,912;397,166605;0,110452;0,124111;0,174762;-0,592966;-2,270203;-0,720208;24,930487
15:02:22,922;394,809201;0,110452;0,127787;0,171087;-0,619218;-2,61145;-0,903964;24,930487
15:02:22,932;398,109567;0,113603;0,125161;0,174762;-0,57984;-2,204578;-0,680832;25,009251
15:02:22,942;395,280682;0,116228;0,127261;0,172006;-0,619218;-2,61145;-0,956466;24,996124
15:02:22,952;395,280682;0,112028;0,129362;0,173844;-0,540461;-2,322702;-0,707082;24,996124
15:02:22,962;394,809201;0,110977;0,129362;0,172006;-0,632344;-2,506451;-0,864588;24,969869
15:02:22,972;399,052528;0,107827;0,126736;0,172006;-0,527335;-2,309577;-0,759584;25,009251
15:02:22,982;397,638086;0,108352;0,125686;0,175681;-0,619218;-2,782074;-0,930215;25,074888
15:02:22,992;398,109567;0,109402;0,124111;0,173844;-0,474831;-2,440826;-0,77271;25,088015
15:02:23,002;400,466971;0,108877;0,123586;0,177519;-0,57984;-2,493326;-0,890838;25,009251
15:02:23,012;398,109567;0,112028;0,126211;0,167413;-0,514209;-2,322702;-0,733333;25,048633
15:02:23,022;396,695124;0,108877;0,122536;0,170169;-0,606092;-2,66395;-0,930215;25,009251
15:02:23,032;395,752162;0,108352;0,124111;0,172925;-0,553587;-2,322702;-0,759584;24,943615
15:02:23,042;394,33772;0,114653;0,136712;0,172006;-0,64547;-2,690199;-0,917089;25,035506
15:02:23,052;398,109567;0,110977;0,126211;0,167413;-0,57984;-2,322702;-0,759584;24,982997
15:02:23,062;396,223643;0,105202;0,123586;0,175681;-0,632344;-2,5852;-0,890838;25,009251
15:02:23,072;394,809201;0,113603;0,131987;0,173844;-0,566714;-2,362077;-0,746459;25,009251
15:02:23,082;395,280682;0,113078;0,128837;0,170169;-0,592966;-2,598325;-0,969591;24,91736
15:02:23,092;395,280682;0,112553;0,125686;0,174762;-0,501083;-2,322702;-0,79896;25,061761
15:02:23,102;393,394758;0,117278;0,130412;0,173844;-0,619218;-2,545825;-0,917089;24,996124
15:02:23,112;396,695124;0,112028;0,123061;0,175681;-0,501083;-2,401452;-0,759584;25,048633
15:02:23,122;396,223643;0,112028;0,125686;0,171087;-0,64547;-2,624575;-0,917089;24,956742
15:02:23,132;395,280682;0,107827;0,124636;0,172006;-0,553587;-2,270203;-0,720208;25,022379
15:02:23,142;396,695124;0,116753;0,123586;0,170169;-0,658597;-2,598325;-0,917089;24,996124
15:02:23,152;394,809201;0,114128;0,122536;0,171087;-0,553587;-2,375202;-0,693957;25,035506
15:02:23,162;397,638086;0,110452;0,127261;0,174762;-0,658597;-2,440826;-1,022093;25,061761
15:02:23,172;394,809201;0,105727;0,123061;0,170169;-0,57984;-2,335827;-0,746459;24,996124
15:02:23,182;397,166605;0,108877;0,127261;0,172006;-0,619218;-2,677075;-0,930215;25,009251
15:02:23,192;397,638086;0,115178;0,127261;0,172006;-0,592966;-2,375202;-0,654581;24,969869
15:02:23,202;394,33772;0,110977;0,129887;0,171087;-0,64547;-2,493326;-0,969591;25,035506
15:02:23,212;395,280682;0,116753;0,128837;0,174762;-0,514209;-2,375202;-0,667706;25,035506
15:02:23,222;395,752162;0,114653;0,134612;0,167413;-0,592966;-2,61145;-0,838337;25,009251
15:02:23,232;395,752162;0,117278;0,133037;0,172006;-0,566714;-2,257078;-0,680832;25,009251
15:02:23,242;394,33772;0,115178;0,127787;0,172925;-0,592966;-2,624575;-0,969591;24,996124
15:02:23,252;395,752162;0,108352;0,127261;0,173844;-0,57984;-2,375202;-0,693957;24,996124
15:02:23,262;395,752162;0,116753;0,138287;0,175681;-0,606092;-2,716449;-0,917089;25,009251
15:02:23,272;401,409932;0,124628;0,137237;0,173844;-0,540461;-2,257078;-0,693957;25,048633
15:02:23,282;392,451797;0,117278;0,137237;0,172925;-0,632344;-2,5852;-1,022093;24,930487
15:02:23,292;396,223643;0,108352;0,124636;0,172006;-0,540461;-2,348952;-0,733333;25,035506
