Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
17:31:20,782;384,908103;0,113078;0,125161;0,168331;-0,356695;-2,703324;-0,418323;24,116592
17:31:20,792;387,736988;0,110977;0,127787;0,170169;-0,054794;-2,519576;-0,116438;24,050956
17:31:20,802;388,208469;0,103627;0,121486;0,171087;-0,369821;-2,624575;-0,444574;24,090338
17:31:20,812;383,493661;0,109927;0,125686;0,163738;-0,041668;-2,375202;-0,037685;24,103465
17:31:20,822;386,322546;0,107827;0,127787;0,16925;-0,356695;-2,808324;-0,470825;24,155974
17:31:20,832;387,265507;0,107827;0,123586;0,164656;-0,041668;-2,348952;-0,155814;24,07721
17:31:20,842;385,851065;0,110977;0,125161;0,172006;-0,382948;-2,729574;-0,431448;24,064083
17:31:20,852;384,908103;0,109927;0,128312;0,168331;-0,054794;-2,401452;-0,155814;24,090338
17:31:20,862;383,02218;0,107302;0,124636;0,166494;-0,330443;-2,703324;-0,405198;24,142847
17:31:20,872;386,794027;0,108877;0,119911;0,170169;-0,081046;-2,322702;-0,16894;24,116592
17:31:20,882;384,436622;0,115178;0,120436;0,168331;-0,356695;-2,755824;-0,444574;24,169102
17:31:20,892;387,265507;0,104677;0,119911;0,164656;-0,094172;-2,427701;-0,129563;24,07721
17:31:20,902;387,736988;0,108352;0,120961;0,164656;-0,304191;-2,66395;-0,418323;24,090338
17:31:20,912;385,851065;0,109402;0,117286;0,16925;-0,06792;-2,335827;-0,116438;24,103465
17:31:20,922;388,208469;0,117803;0,125686;0,164656;-0,343569;-2,650825;-0,536452;24,12972
17:31:20,932;389,151431;0,109402;0,126736;0,167413;-0,041668;-2,493326;-0,195191;24,116592
17:31:20,942;385,379584;0,108877;0,120961;0,170169;-0,343569;-2,6377;-0,405198;24,064083
17:31:20,952;386,794027;0,107827;0,125686;0,166494;-0,028542;-2,414576;-0,155814;24,12972
17:31:20,962;386,322546;0,104677;0,123061;0,168331;-0,343569;-2,808324;-0,405198;24,07721
17:31:20,972;388,208469;0,107302;0,119911;0,171087;-0,094172;-2,493326;-0,142689;24,116592
17:31:20,982;386,794027;0,120953;0,133562;0,170169;-0,330443;-2,5852;-0,33957;24,064083
17:31:20,992;383,493661;0,106252;0,120961;0,16925;-0,054794;-2,427701;-0,142689;24,037828
17:31:21,002;386,794027;0,117278;0,122011;0,170169;-0,343569;-2,808324;-0,392072;24,142847
17:31:21,012;386,794027;0,114128;0,125161;0,16925;-0,094172;-2,401452;-0,16894;24,064083
17:31:21,022;386,794027;0,115703;0,133037;0,16925;-0,317317;-2,690199;-0,444574;24,090338
17:31:21,032;385,851065;0,110977;0,125161;0,174762;-0,094172;-2,519576;-0,195191;24,116592
17:31:21,042;388,208469;0,110452;0,123586;0,170169;-0,304191;-2,66395;-0,365821;24,12972
17:31:21,052;383,965142;0,107827;0,123061;0,171087;-0,120425;-2,362077;-0,195191;24,103465
17:31:21,062;384,908103;0,113078;0,130937;0,170169;-0,343569;-2,690199;-0,431448;24,090338
17:31:21,072;390,565873;0,113603;0,125161;0,173844;-0,041668;-2,375202;-0,129563;24,169102
17:31:21,082;384,436622;0,106777;0,126736;0,171087;-0,330443;-2,742699;-0,365821;24,07721
17:31:21,092;385,851065;0,113603;0,120961;0,168331;-0,06792;-2,440826;-0,116438;24,116592
17:31:21,102;387,265507;0,108352;0,121486;0,171087;-0,304191;-2,834573;-0,457699;24,103465
17:31:21,112;388,208469;0,105727;0,120436;0,166494;-0,06792;-2,388327;-0,195191;24,090338
17:31:21,122;387,265507;0,112553;0,125161;0,170169;-0,369821;-2,5852;-0,378947;24,07721
17:31:21,132;386,322546;0,108877;0,118336;0,170169;-0,094172;-2,388327;-0,155814;24,064083
17:31:21,142;386,794027;0,107827;0,120436;0,167413;-0,356695;-2,755824;-0,405198;24,064083
17:31:21,152;387,265507;0,110452;0,126211;0,165575;-0,146677;-2,467076;-0,116438;24,011574
17:31:21,162;386,322546;0,103627;0,118336;0,166494;-0,264812;-2,677075;-0,352696;24,07721
17:31:21,172;387,265507;0,112553;0,123061;0,166494;-0,120425;-2,5852;-0,234567;24,090338
17:31:21,182;387,265507;0,104152;0,115186;0,164656;-0,291065;-2,677075;-0,405198;24,116592
17:31:21,192;386,322546;0,108877;0,118861;0,167413;-0,146677;-2,388327;-0,16894;24,050956
17:31:21,202;383,965142;0,112028;0,123061;0,163738;-0,264812;-2,703324;-0,392072;24,090338
17:31:21,212;386,794027;0,108352;0,122011;0,168331;-0,081046;-2,506451;-0,16894;24,103465
17:31:21,222;384,908103;0,109402;0,119911;0,164656;-0,330443;-2,61145;-0,431448;24,090338
17:31:21,232;385,851065;0,111503;0,119911;0,165575;-0,081046;-2,322702;-0,129563;24,011574
17:31:21,242;384,908103;0,114128;0,119386;0,165575;-0,317317;-2,782074;-0,405198;24,116592
17:31:21,252;384,436622;0,109927;0,126736;0,166494;-0,094172;-2,467076;-0,142689;24,090338
17:31:21,262;385,379584;0,113603;0,118336;0,171087;-0,304191;-2,650825;-0,405198;24,090338
17:31:21,272;386,322546;0,109927;0,122011;0,167413;-0,081046;-2,440826;-0,16894;24,116592
17:31:21,282;386,794027;0,107302;0,123061;0,168331;-0,330443;-2,703324;-0,418323;24,090338
17:31:21,292;388,208469;0,113078;0,124636;0,167413;-0,094172;-2,414576;-0,16894;24,064083
17:31:21,302;389,622912;0,107827;0,117811;0,168331;-0,356695;-2,677075;-0,378947;24,050956
17:31:21,312;386,794027;0,107302;0,122011;0,16925;-0,081046;-2,519576;-0,129563;24,116592
17:31:21,322;389,151431;0,111503;0,125686;0,168331;-0,317317;-2,5852;-0,33957;24,037828
17:31:21,332;386,322546;0,110452;0,125686;0,16925;-0,146677;-2,283327;-0,221441;24,07721
17:31:21,342;384,436622;0,109927;0,124111;0,166494;-0,317317;-2,755824;-0,365821;24,103465
17:31:21,352;384,908103;0,108352;0,129362;0,168331;-0,06792;-2,453951;-0,16894;24,103465
17:31:21,362;386,322546;0,104152;0,120961;0,171087;-0,317317;-2,703324;-0,31332;24,064083
17:31:21,372;385,851065;0,108352;0,128312;0,16925;-0,133551;-2,480201;-0,221441;24,103465
17:31:21,382;384,436622;0,107827;0,122011;0,171087;-0,264812;-2,703324;-0,287069;24,116592
17:31:21,392;390,094392;0,110977;0,123061;0,170169;-0,120425;-2,362077;-0,116438;24,116592
17:31:21,402;383,965142;0,109927;0,123061;0,165575;-0,369821;-2,677075;-0,352696;24,037828
17:31:21,412;385,379584;0,105727;0,126736;0,171087;-0,06792;-2,480201;-0,182065;24,090338
17:31:21,422;384,908103;0,108877;0,123586;0,16925;-0,343569;-2,677075;-0,31332;24,024701
17:31:21,432;387,265507;0,106777;0,120436;0,16925;-0,107299;-2,467076;-0,195191;24,050956
17:31:21,442;384,436622;0,112553;0,124111;0,172006;-0,369821;-2,6377;-0,352696;24,037828
17:31:21,452;384,908103;0,107827;0,119911;0,170169;-0,107299;-2,493326;-0,234567;24,07721
17:31:21,462;387,736988;0,111503;0,123586;0,164656;-0,291065;-2,742699;-0,287069;24,12972
17:31:21,472;386,322546;0,114653;0,124636;0,16925;-0,120425;-2,506451;-0,260818;24,050956
17:31:21,482;391,508835;0,112553;0,123586;0,165575;-0,317317;-2,677075;-0,31332;24,103465
17:31:21,492;383,965142;0,115703;0,130412;0,167413;-0,159803;-2,427701;-0,16894;24,050956
17:31:21,502;388,208469;0,112028;0,122011;0,168331;-0,264812;-2,808324;-0,33957;24,155974
17:31:21,512;385,851065;0,109927;0,126211;0,166494;-0,120425;-2,388327;-0,247692;24,155974
17:31:21,522;386,794027;0,116753;0,127787;0,16925;-0,291065;-2,6377;-0,33957;24,064083
17:31:21,532;385,851065;0,104677;0,119386;0,16925;-0,120425;-2,532701;-0,234567;24,07721
17:31:21,542;389,622912;0,105727;0,117811;0,172925;-0,343569;-2,729574;-0,33957;24,103465
17:31:21,552;383,965142;0,117278;0,126736;0,164656;-0,107299;-2,375202;-0,182065;24,050956
17:31:21,562;383,965142;0,106777;0,119911;0,167413;-0,304191;-2,690199;-0,378947;24,103465
17:31:21,572;383,02218;0,109402;0,122536;0,165575;-0,081046;-2,467076;-0,234567;24,116592
17:31:21,582;383,965142;0,110452;0,125161;0,168331;-0,317317;-2,61145;-0,378947;24,155974
17:31:21,592;385,851065;0,105727;0,117811;0,168331;-0,094172;-2,440826;-0,208316;24,050956
17:31:21,602;386,322546;0,114653;0,129362;0,165575;-0,317317;-2,782074;-0,392072;24,064083
17:31:21,612;386,794027;0,106777;0,117811;0,16925;-0,094172;-2,427701;-0,221441;24,050956
17:31:21,622;384,908103;0,111503;0,118861;0,170169;-0,291065;-2,66395;-0,392072;24,050956
17:31:21,632;386,322546;0,111503;0,122536;0,170169;-0,120425;-2,453951;-0,208316;24,090338
17:31:21,642;386,794027;0,109927;0,127261;0,170169;-0,330443;-2,729574;-0,326445;24,050956
17:31:21,652;388,67995;0,113603;0,121486;0,173844;-0,146677;-2,427701;-0,208316;24,07721
17:31:21,662;384,908103;0,119378;0,127787;0,166494;-0,277938;-2,729574;-0,300194;24,142847
17:31:21,672;386,794027;0,109402;0,124111;0,171087;-0,094172;-2,545825;-0,155814;24,050956
17:31:21,682;387,265507;0,108877;0,119911;0,168331;-0,291065;-2,795199;-0,378947;24,090338
17:31:21,692;386,322546;0,110977;0,125686;0,167413;-0,107299;-2,506451;-0,195191;24,12972
17:31:21,702;383,02218;0,113078;0,123061;0,170169;-0,304191;-2,782074;-0,444574;24,142847
17:31:21,712;385,851065;0,113078;0,122536;0,165575;-0,06792;-2,453951;-0,16894;24,090338
17:31:21,722;385,379584;0,107827;0,117811;0,171087;-0,304191;-2,716449;-0,405198;24,090338
17:31:21,732;388,67995;0,120428;0,125161;0,16925;-0,081046;-2,440826;-0,182065;24,07721
17:31:21,742;385,851065;0,106252;0,118336;0,167413;-0,304191;-2,5852;-0,365821;24,116592
17:31:21,752;386,322546;0,112553;0,124111;0,16925;-0,081046;-2,519576;-0,16894;24,07721
17:31:21,762;386,322546;0,104677;0,119911;0,168331;-0,369821;-2,650825;-0,392072;24,103465
17:31:21,772;383,02218;0,113078;0,122536;0,16925;-0,120425;-2,414576;-0,221441;24,116592
17:31:21,782;381,136257;0,107827;0,123586;0,162819;-0,343569;-2,703324;-0,33957;24,050956
17:31:21,792;384,436622;0,108877;0,122011;0,172925;-0,054794;-2,453951;-0,195191;24,050956
17:31:21,802;383,965142;0,115703;0,127787;0,166494;-0,317317;-2,703324;-0,378947;24,050956
17:31:21,812;386,322546;0,114653;0,121486;0,163738;-0,081046;-2,440826;-0,234567;24,090338
17:31:21,822;383,493661;0,115703;0,121486;0,167413;-0,330443;-2,795199;-0,418323;24,103465
17:31:21,832;385,851065;0,106252;0,123586;0,166494;-0,06792;-2,480201;-0,234567;24,142847
17:31:21,842;385,379584;0,107302;0,120961;0,172006;-0,330443;-2,624575;-0,378947;24,116592
17:31:21,852;384,436622;0,110452;0,122011;0,166494;-0,054794;-2,467076;-0,208316;24,12972
17:31:21,862;384,436622;0,105202;0,117811;0,16925;-0,356695;-2,729574;-0,418323;24,064083
17:31:21,872;385,379584;0,107302;0,127787;0,168331;-0,041668;-2,427701;-0,129563;24,103465
17:31:21,882;385,851065;0,113078;0,124636;0,170169;-0,330443;-2,677075;-0,405198;24,142847
17:31:21,892;390,094392;0,107827;0,119911;0,165575;-0,081046;-2,467076;-0,208316;24,037828
17:31:21,902;383,965142;0,106777;0,121486;0,170169;-0,330443;-2,427701;-0,352696;24,064083
17:31:21,912;386,322546;0,109927;0,123586;0,171087;-0,054794;-2,506451;-0,155814;24,050956
17:31:21,922;383,965142;0,106777;0,117811;0,165575;-0,291065;-2,6377;-0,405198;24,142847
17:31:21,932;388,67995;0,119903;0,122011;0,166494;-0,081046;-2,545825;-0,195191;23,998446
17:31:21,942;382,550699;0,110452;0,122536;0,167413;-0,304191;-2,6377;-0,33957;24,024701
17:31:21,952;383,02218;0,107827;0,123586;0,171087;-0,120425;-2,506451;-0,234567;24,064083
17:31:21,962;385,379584;0,105727;0,115711;0,160063;-0,356695;-2,66395;-0,33957;24,103465
17:31:21,972;385,379584;0,111503;0,124111;0,167413;-0,081046;-2,414576;-0,129563;24,024701
17:31:21,982;385,379584;0,110452;0,120436;0,166494;-0,343569;-2,650825;-0,444574;24,103465
17:31:21,992;384,908103;0,113078;0,123586;0,166494;-0,06792;-2,532701;-0,195191;24,064083
17:31:22,002;384,436622;0,109402;0,122536;0,170169;-0,304191;-2,755824;-0,405198;24,07721
17:31:22,012;385,851065;0,113603;0,120961;0,168331;-0,06792;-2,480201;-0,155814;24,103465
17:31:22,022;385,851065;0,105202;0,119911;0,16925;-0,356695;-2,677075;-0,392072;24,07721
17:31:22,032;385,379584;0,105202;0,124636;0,168331;-0,081046;-2,545825;-0,16894;24,090338
17:31:22,042;383,02218;0,105727;0,123586;0,168331;-0,343569;-2,690199;-0,431448;24,12972
17:31:22,052;387,736988;0,114653;0,130412;0,166494;-0,054794;-2,480201;-0,129563;24,090338
17:31:22,062;384,908103;0,110452;0,121486;0,166494;-0,304191;-2,624575;-0,497076;24,090338
17:31:22,072;384,436622;0,112553;0,126211;0,170169;-0,06792;-2,506451;-0,142689;24,090338
17:31:22,082;381,136257;0,111503;0,125686;0,168331;-0,330443;-2,6377;-0,405198;24,064083
17:31:22,092;382,079218;0,110452;0,119386;0,172006;-0,054794;-2,453951;-0,182065;24,090338
17:31:22,102;383,493661;0,108877;0,123586;0,163738;-0,343569;-2,834573;-0,431448;24,103465
17:31:22,112;384,908103;0,111503;0,124111;0,172006;-0,094172;-2,480201;-0,129563;24,090338
17:31:22,122;380,664776;0,116753;0,128312;0,167413;-0,369821;-2,6377;-0,470825;24,090338
17:31:22,132;384,908103;0,108352;0,125161;0,167413;-0,06792;-2,414576;-0,063936;24,064083
17:31:22,142;383,493661;0,110452;0,123586;0,170169;-0,317317;-2,690199;-0,470825;24,12972
17:31:22,152;386,322546;0,107302;0,126211;0,167413;-0,041668;-2,467076;-0,103313;24,116592
17:31:22,162;383,493661;0,111503;0,120436;0,173844;-0,369821;-2,519576;-0,418323;24,182229
17:31:22,172;384,436622;0,110452;0,120436;0,166494;-0,081046;-2,598325;-0,155814;24,12972
17:31:22,182;384,436622;0,105727;0,121486;0,171087;-0,356695;-2,6377;-0,470825;24,103465
17:31:22,192;384,436622;0,107827;0,120436;0,166494;-0,06792;-2,375202;-0,155814;24,050956
17:31:22,202;383,493661;0,112553;0,120436;0,167413;-0,356695;-2,66395;-0,457699;24,103465
17:31:22,212;385,851065;0,115178;0,122011;0,168331;-0,054794;-2,467076;-0,103313;24,090338
17:31:22,222;382,550699;0,106252;0,120436;0,167413;-0,369821;-2,6377;-0,444574;24,116592
17:31:22,232;383,493661;0,105202;0,116761;0,16925;-0,081046;-2,414576;-0,142689;24,064083
17:31:22,242;383,965142;0,105727;0,117286;0,167413;-0,356695;-2,703324;-0,378947;24,037828
17:31:22,252;383,02218;0,105202;0,119386;0,172006;-0,094172;-2,440826;-0,16894;24,07721
17:31:22,262;383,02218;0,104677;0,11466;0,164656;-0,356695;-2,598325;-0,457699;24,090338
17:31:22,272;384,908103;0,113078;0,127261;0,171087;-0,107299;-2,467076;-0,129563;24,103465
17:31:22,282;383,493661;0,106252;0,123586;0,166494;-0,382948;-2,742699;-0,457699;24,024701
17:31:22,292;384,908103;0,104677;0,118336;0,166494;-0,06792;-2,467076;-0,195191;24,103465
17:31:22,302;383,965142;0,106252;0,128312;0,171087;-0,343569;-2,703324;-0,457699;24,12972
17:31:22,312;384,436622;0,111503;0,119911;0,165575;-0,06792;-2,5852;-0,16894;24,050956
17:31:22,322;382,079218;0,105727;0,118861;0,171087;-0,369821;-2,572075;-0,444574;24,07721
17:31:22,332;385,851065;0,113078;0,128837;0,166494;-0,081046;-2,440826;-0,155814;24,064083
17:31:22,342;381,136257;0,109402;0,125161;0,170169;-0,369821;-2,55895;-0,444574;24,103465
17:31:22,352;385,379584;0,109927;0,124111;0,168331;-0,054794;-2,493326;-0,103313;24,103465
17:31:22,362;384,436622;0,108877;0,119386;0,168331;-0,343569;-2,690199;-0,470825;24,103465
17:31:22,372;385,379584;0,104152;0,122011;0,168331;-0,094172;-2,519576;-0,103313;24,07721
17:31:22,382;381,607737;0,113078;0,124111;0,165575;-0,343569;-2,703324;-0,405198;24,07721
17:31:22,392;384,908103;0,108877;0,121486;0,173844;-0,054794;-2,375202;-0,077062;24,024701
17:31:22,402;385,851065;0,109402;0,127787;0,166494;-0,317317;-2,624575;-0,457699;24,12972
17:31:22,412;381,136257;0,109927;0,121486;0,168331;-0,028542;-2,467076;-0,142689;24,103465
17:31:22,422;383,02218;0,113603;0,122011;0,168331;-0,382948;-2,703324;-0,470825;24,07721
17:31:22,432;381,136257;0,112553;0,126736;0,167413;-0,028542;-2,440826;-0,155814;24,142847
17:31:22,442;383,965142;0,116228;0,122536;0,167413;-0,382948;-2,729574;-0,431448;24,103465
17:31:22,452;384,436622;0,106252;0,125161;0,165575;-0,041668;-2,624575;-0,16894;24,116592
17:31:22,462;383,493661;0,112553;0,124111;0,171087;-0,343569;-2,66395;-0,523326;24,155974
17:31:22,472;383,965142;0,111503;0,127261;0,166494;-0,015416;-2,427701;-0,103313;24,07721
17:31:22,482;381,136257;0,104677;0,123061;0,170169;-0,356695;-2,61145;-0,418323;24,090338
17:31:22,492;382,079218;0,111503;0,120961;0,171087;-0,06792;-2,427701;-0,103313;24,090338
17:31:22,502;382,550699;0,106777;0,123586;0,16925;-0,330443;-2,703324;-0,470825;24,116592
17:31:22,512;382,079218;0,115703;0,125686;0,172006;-0,06792;-2,506451;-0,155814;24,064083
17:31:22,522;382,550699;0,109927;0,124111;0,165575;-0,330443;-2,821448;-0,457699;24,116592
17:31:22,532;380,664776;0,112028;0,129362;0,168331;-0,054794;-2,480201;-0,16894;24,07721
17:31:22,542;381,607737;0,113078;0,126211;0,165575;-0,343569;-2,768949;-0,444574;24,050956
17:31:22,552;384,908103;0,113603;0,123061;0,165575;-0,120425;-2,401452;-0,116438;24,07721
17:31:22,562;382,079218;0,110977;0,117811;0,172006;-0,356695;-2,690199;-0,431448;24,037828
17:31:22,572;387,736988;0,110452;0,122536;0,172006;-0,06792;-2,414576;-0,129563;24,07721
17:31:22,582;381,607737;0,113603;0,121486;0,168331;-0,382948;-2,716449;-0,418323;24,064083
17:31:22,592;383,02218;0,112553;0,125686;0,165575;-0,041668;-2,335827;-0,155814;24,090338
17:31:22,602;384,908103;0,112553;0,125161;0,16925;-0,369821;-2,768949;-0,470825;24,050956
17:31:22,612;383,493661;0,108352;0,125161;0,167413;-0,041668;-2,440826;-0,050811;24,07721
17:31:22,622;383,965142;0,113078;0,123061;0,167413;-0,343569;-2,650825;-0,392072;24,116592
17:31:22,632;381,607737;0,105202;0,120436;0,170169;-0,041668;-2,388327;-0,116438;24,050956
17:31:22,642;382,079218;0,109927;0,123061;0,168331;-0,369821;-2,66395;-0,444574;24,064083
17:31:22,652;383,02218;0,106252;0,120961;0,170169;-0,081046;-2,440826;-0,16894;24,103465
17:31:22,662;383,02218;0,110977;0,121486;0,166494;-0,369821;-2,795199;-0,497076;24,155974
17:31:22,672;385,379584;0,107302;0,122011;0,172006;-0,041668;-2,388327;-0,050811;24,090338
17:31:22,682;381,136257;0,105727;0,118336;0,165575;-0,369821;-2,808324;-0,378947;24,064083
17:31:22,692;384,436622;0,109402;0,118336;0,171087;-0,120425;-2,401452;-0,116438;24,07721
17:31:22,702;384,436622;0,113078;0,126736;0,166494;-0,330443;-2,742699;-0,418323;24,07721
17:31:22,712;380,193295;0,109402;0,120961;0,167413;-0,054794;-2,440826;-0,090187;24,116592
17:31:22,722;386,794027;0,108877;0,125161;0,164656;-0,369821;-2,650825;-0,418323;24,07721
17:31:22,732;381,607737;0,113078;0,124111;0,168331;-0,06792;-2,401452;-0,077062;24,07721
17:31:22,742;380,193295;0,105202;0,119386;0,167413;-0,343569;-2,742699;-0,405198;24,103465
17:31:22,752;381,136257;0,119378;0,133037;0,163738;-0,081046;-2,519576;-0,103313;24,07721
17:31:22,762;380,193295;0,108352;0,127787;0,164656;-0,369821;-2,703324;-0,418323;24,064083
17:31:22,772;381,136257;0,113603;0,116761;0,165575;-0,054794;-2,453951;-0,090187;24,011574
17:31:22,782;382,079218;0,110977;0,116761;0,166494;-0,356695;-2,729574;-0,418323;24,037828
17:31:22,792;380,664776;0,107302;0,117286;0,165575;-0,054794;-2,414576;-0,129563;24,037828
17:31:22,802;383,493661;0,108877;0,122011;0,165575;-0,369821;-2,598325;-0,378947;24,090338
17:31:22,812;386,794027;0,112028;0,129887;0,167413;-0,041668;-2,453951;-0,090187;24,090338
17:31:22,822;380,664776;0,112553;0,127261;0,166494;-0,343569;-2,795199;-0,457699;24,07721
17:31:22,832;380,664776;0,114653;0,124111;0,168331;-0,06792;-2,414576;-0,208316;24,12972
17:31:22,842;382,550699;0,105202;0,121486;0,160981;-0,317317;-2,729574;-0,418323;24,142847
17:31:22,852;381,607737;0,112553;0,122011;0,16925;-0,054794;-2,388327;-0,090187;24,169102
17:31:22,862;385,851065;0,105727;0,116236;0,167413;-0,343569;-2,650825;-0,431448;24,116592
17:31:22,872;384,436622;0,106777;0,119386;0,162819;-0,054794;-2,388327;-0,077062;24,064083
17:31:22,882;382,079218;0,106252;0,118861;0,163738;-0,356695;-2,795199;-0,444574;24,050956
17:31:22,892;383,02218;0,109402;0,118861;0,163738;-0,028542;-2,467076;-0,16894;24,12972
17:31:22,902;381,607737;0,104677;0,122011;0,166494;-0,356695;-2,690199;-0,431448;24,064083
17:31:22,912;384,908103;0,106252;0,116761;0,164656;-0,041668;-2,427701;-0,116438;24,07721
17:31:22,922;382,079218;0,106777;0,120436;0,163738;-0,330443;-2,716449;-0,392072;24,103465
17:31:22,932;383,965142;0,115178;0,120436;0,166494;-0,06792;-2,427701;-0,090187;24,037828
17:31:22,942;382,550699;0,110977;0,122011;0,167413;-0,356695;-2,677075;-0,457699;24,116592
17:31:22,952;382,550699;0,110452;0,120436;0,165575;-0,094172;-2,375202;-0,077062;24,037828
17:31:22,962;383,493661;0,102577;0,122011;0,164656;-0,330443;-2,677075;-0,457699;24,103465
17:31:22,972;382,079218;0,107302;0,124636;0,168331;-0,081046;-2,388327;-0,142689;24,07721
17:31:22,982;380,193295;0,104677;0,118861;0,167413;-0,330443;-2,768949;-0,470825;24,103465
17:31:22,992;385,851065;0,107302;0,123586;0,168331;-0,06792;-2,480201;-0,155814;24,103465
17:31:23,002;381,607737;0,109402;0,122536;0,166494;-0,356695;-2,729574;-0,457699;24,103465
17:31:23,012;380,193295;0,106777;0,129887;0,163738;-0,041668;-2,375202;-0,116438;24,090338
17:31:23,022;383,02218;0,106252;0,123061;0,170169;-0,369821;-2,742699;-0,48395;24,07721
17:31:23,032;384,436622;0,112028;0,118861;0,171087;-0,06792;-2,388327;-0,142689;24,103465
17:31:23,042;381,136257;0,108352;0,122011;0,168331;-0,356695;-2,624575;-0,497076;24,116592
17:31:23,052;380,193295;0,110452;0,122011;0,166494;-0,081046;-2,440826;-0,142689;24,103465
17:31:23,062;381,136257;0,110977;0,130412;0,171087;-0,330443;-2,755824;-0,470825;24,090338
17:31:23,072;382,550699;0,115703;0,124636;0,168331;-0,094172;-2,440826;-0,142689;24,103465
17:31:23,082;383,02218;0,111503;0,118861;0,167413;-0,291065;-2,5852;-0,444574;24,064083
17:31:23,092;380,664776;0,112553;0,124636;0,170169;-0,081046;-2,467076;-0,103313;24,037828
17:31:23,102;385,851065;0,115178;0,134087;0,172006;-0,330443;-2,742699;-0,444574;24,12972
17:31:23,112;382,079218;0,109927;0,128837;0,167413;-0,094172;-2,519576;-0,247692;24,142847
17:31:23,122;379,250333;0,113603;0,126736;0,168331;-0,317317;-2,703324;-0,418323;24,090338
17:31:23,132;383,02218;0,105727;0,118861;0,167413;-0,094172;-2,427701;-0,116438;24,103465
17:31:23,142;382,079218;0,105727;0,118861;0,16925;-0,330443;-2,808324;-0,418323;24,07721
17:31:23,152;383,02218;0,114653;0,120436;0,171087;-0,094172;-2,322702;-0,16894;24,050956
17:31:23,162;384,436622;0,107827;0,124111;0,167413;-0,304191;-2,677075;-0,392072;24,07721
17:31:23,172;384,436622;0,108877;0,123586;0,168331;-0,094172;-2,453951;-0,103313;24,116592
17:31:23,182;382,079218;0,105727;0,120436;0,166494;-0,343569;-2,742699;-0,31332;24,064083
17:31:23,192;383,02218;0,108877;0,125161;0,166494;-0,120425;-2,440826;-0,103313;24,090338
17:31:23,202;382,079218;0,106777;0,119911;0,16925;-0,251686;-2,729574;-0,497076;24,116592
17:31:23,212;382,550699;0,107302;0,123586;0,168331;-0,081046;-2,414576;-0,090187;24,050956
17:31:23,222;383,493661;0,103102;0,117811;0,171087;-0,291065;-2,66395;-0,405198;24,090338
17:31:23,232;382,079218;0,115178;0,127261;0,168331;-0,120425;-2,322702;-0,16894;24,037828
17:31:23,242;380,664776;0,105202;0,119386;0,162819;-0,330443;-2,795199;-0,48395;24,12972
17:31:23,252;382,550699;0,112553;0,125161;0,168331;-0,06792;-2,362077;-0,155814;24,103465
17:31:23,262;380,664776;0,105727;0,117811;0,166494;-0,277938;-2,729574;-0,352696;24,103465
17:31:23,272;383,02218;0,110977;0,120961;0,170169;-0,107299;-2,335827;-0,221441;24,12972
17:31:23,282;382,550699;0,109402;0,122536;0,171087;-0,291065;-2,860823;-0,365821;24,07721
17:31:23,292;382,550699;0,110452;0,126211;0,170169;-0,107299;-2,322702;-0,16894;24,037828
17:31:23,302;382,550699;0,109927;0,124636;0,16925;-0,317317;-2,598325;-0,352696;24,024701
17:31:23,312;383,02218;0,105727;0,124111;0,167413;-0,094172;-2,427701;-0,129563;24,090338
17:31:23,322;383,493661;0,114653;0,131462;0,172006;-0,291065;-2,703324;-0,431448;24,116592
17:31:23,332;383,493661;0,106252;0,122011;0,170169;-0,081046;-2,401452;-0,155814;24,037828
17:31:23,342;381,607737;0,112028;0,130937;0,16925;-0,343569;-2,716449;-0,418323;24,050956
17:31:23,352;382,079218;0,109927;0,126736;0,168331;-0,081046;-2,414576;-0,195191;24,142847
17:31:23,362;381,136257;0,110977;0,123586;0,170169;-0,304191;-2,650825;-0,326445;24,064083
17:31:23,372;383,965142;0,111503;0,123061;0,165575;-0,06792;-2,322702;-0,182065;24,024701
17:31:23,382;380,193295;0,111503;0,122536;0,168331;-0,304191;-2,6377;-0,405198;24,142847
17:31:23,392;381,136257;0,108877;0,122011;0,170169;-0,094172;-2,388327;-0,16894;24,07721
17:31:23,402;380,664776;0,111503;0,119911;0,168331;-0,304191;-2,768949;-0,352696;24,064083
17:31:23,412;383,965142;0,116753;0,122011;0,16925;-0,120425;-2,467076;-0,300194;24,155974
17:31:23,422;379,250333;0,106252;0,122011;0,16925;-0,317317;-2,808324;-0,392072;24,090338
17:31:23,432;383,02218;0,109927;0,127261;0,172006;-0,107299;-2,375202;-0,155814;24,07721
17:31:23,442;380,193295;0,107302;0,121486;0,16925;-0,343569;-2,768949;-0,418323;24,103465
17:31:23,452;383,02218;0,115178;0,125686;0,171087;-0,107299;-2,362077;-0,155814;24,090338
17:31:23,462;379,250333;0,112028;0,131462;0,167413;-0,369821;-2,650825;-0,326445;24,064083
17:31:23,472;382,079218;0,106777;0,124111;0,167413;-0,06792;-2,480201;-0,155814;24,142847
17:31:23,482;380,193295;0,120953;0,128837;0,167413;-0,291065;-2,690199;-0,431448;24,037828
17:31:23,492;385,379584;0,110977;0,123586;0,166494;-0,159803;-2,401452;-0,116438;24,050956
